CustomerID,Age,Gender,Region,CustomerSince_days,MembershipLevel,AcquisitionSource,DeviceType,TimeOnSite_min,PagesViewed,LastLogin_days,NumPurchases_lifetime,CustomerSupportInteractions,ReturnedItems_last_purchase,ItemsInCart,UsedDiscount,ShippingType,TotalPurchase_USD,AvgItemValue_USD
1001,24,Masculino,Sur,1184,Oro,Redes Sociales,Desktop,9.6,9,13,6,1,0,1,Sí,Express,61.62,61.62
1002,36,Masculino,Norte,374,Plata,Anuncio Pago,Movil,12,12,47,3,0,0,3,No,Estandar,110.56,36.85
1003,43,Masculino,Este,1272,Oro,Email,Tablet,7,5,4,9,0,0,0,No,Estandar,0,0
1004,34,Femenino,Sur,480,Plata,Busqueda Organica,Desktop,9.8,8,13,3,2,0,2,No,Dia Siguiente,64.94,32.47
1005,45,Femenino,Norte,634,Plata,Email,Tablet,14,11,7,3,0,0,6,No,Estandar,178.57,29.76
1006,70,Femenino,Este,1154,Oro,Anuncio Pago,Movil,6.5,7,31,5,0,0,2,No,Estandar,192.48,96.24
1007,35,Masculino,Sur,298,Plata,Anuncio Pago,Desktop,25.3,19,21,4,0,0,8,Sí,Estandar,171.4,21.42
1008,20,Femenino,Norte,210,Plata,Redes Sociales,Desktop,26.2,16,10,2,0,0,5,No,Estandar,162.49,32.5
1009,48,Femenino,Oeste,882,Plata,Busqueda Organica,Movil,8.9,8,25,2,1,0,3,No,Estandar,154.54,51.51
1010,29,Masculino,Este,277,Plata,Busqueda Organica,Movil,3,5,16,3,1,1,4,No,Estandar,98.25,24.56
1011,28,Femenino,Norte,613,Plata,Busqueda Organica,Desktop,21.5,15,7,4,0,0,5,No,Estandar,195.74,39.15
1012,33,Femenino,Este,1116,Oro,Busqueda Organica,Movil,9.7,6,5,6,0,0,5,Sí,Dia Siguiente,92.68,18.54
1013,46,Masculino,Norte,823,Plata,Redes Sociales,Desktop,14.5,15,14,4,0,1,4,Sí,Estandar,120.22,30.06
1014,41,Femenino,Oeste,1127,Oro,Redes Sociales,Movil,8.1,6,12,6,1,0,2,No,Estandar,129.57,64.78
1015,20,Masculino,Este,379,Plata,Busqueda Organica,Desktop,26.7,16,22,3,0,0,2,No,Express,173.9,86.95
1016,18,Femenino,Oeste,59,Bronce,Busqueda Organica,Desktop,13.6,14,25,1,0,1,6,No,Estandar,135.29,22.55
1017,27,Femenino,Norte,865,Oro,Redes Sociales,Desktop,8.9,9,19,6,1,1,4,Sí,Estandar,93.13,23.28
1018,44,Masculino,Sur,1332,Oro,Busqueda Organica,Movil,15.1,9,8,9,0,0,5,Sí,Estandar,138.39,27.68
1019,50,Masculino,Sur,1258,Oro,Redes Sociales,Desktop,20.8,14,26,11,3,0,5,Sí,Estandar,184.82,36.96
