CustomerID,Age,Gender,Region,CustomerSince_days,MembershipLevel,AcquisitionSource,DeviceType,TimeOnSite_min,PagesViewed,LastLogin_days,NumPurchases_lifetime,CustomerSupportInteractions,ReturnedItems_last_purchase,ItemsInCart,UsedDiscount,ShippingType,TotalPurchase_USD,AvgItemValue_USD
1001,52,Masculino,Este,198,Plata,Anuncio Pago,Movil,10.9,9,22,4,0,0,9,No,Estandar,214.66,23.85
1002,33,No Binario,Sur,1244,Oro,Busqueda Organica,Movil,9.4,9,14,9,0,0,4,No,Estandar,148.71,37.18
1003,53,Femenino,Oeste,96,Bronce,Redes Sociales,Movil,10.5,9,12,1,0,0,6,Sí,Estandar,132.79,22.13
1004,41,Masculino,Oeste,599,Plata,Busqueda Organica,Movil,16.5,11,25,4,2,1,6,Sí,Estandar,193.2,32.2
1005,46,Femenino,Oeste,585,Oro,Anuncio Pago,Desktop,15.4,11,5,7,0,0,3,Sí,Express,104.37,34.79
1006,36,Femenino,Sur,498,Plata,Busqueda Organica,Desktop,19.8,13,33,4,1,0,1,Sí,Estandar,93.32,93.32
1007,60,Masculino,Sur,1309,Oro,Busqueda Organica,Movil,7.1,10,10,5,0,0,4,No,Express,113.18,28.3
1008,37,Femenino,Norte,562,Plata,Anuncio Pago,Tablet,9,9,42,2,2,0,5,No,Estandar,162.81,32.56
1009,53,Femenino,Norte,1323,Oro,Busqueda Organica,Desktop,4.1,5,8,7,2,0,2,Sí,Estandar,108.5,54.25
1010,50,Masculino,Sur,964,Oro,Email,Movil,13.2,9,13,5,0,0,2,Sí,Estandar,111.38,55.69
1011,50,Masculino,Oeste,983,Plata,Email,Movil,11.6,11,19,4,0,0,2,No,Estandar,111.29,55.65
1012,23,Femenino,Oeste,1326,Plata,Redes Sociales,Movil,9.1,8,16,2,1,0,4,Sí,Estandar,108.79,27.2
1013,43,Masculino,Sur,726,Oro,Anuncio Pago,Movil,13.7,10,26,7,0,0,4,Sí,Estandar,177.06,44.26
1014,44,Masculino,Sur,1219,Oro,Redes Sociales,Tablet,13.5,8,61,7,1,0,1,Sí,Express,143.33,143.33
1015,32,Femenino,Norte,132,Bronce,Redes Sociales,Movil,11.7,8,12,1,0,0,4,Sí,Estandar,68.88,17.22
1016,48,Femenino,Este,692,Plata,Busqueda Organica,Movil,9.1,6,27,5,1,1,7,No,Estandar,169.88,24.27
1017,42,Masculino,Este,1313,Oro,Anuncio Pago,Movil,11.6,10,7,8,0,0,2,Sí,Estandar,50.35,25.18
1018,36,Femenino,Norte,1091,Oro,Anuncio Pago,Tablet,12,12,4,7,0,0,3,Sí,Estandar,123.97,41.32
1019,30,Femenino,Este,405,Plata,Email,Movil,13.7,10,10,3,0,0,4,No,Estandar,153.21,38.3
1020,26,Femenino,Este,1152,Oro,Busqueda Organica,Movil,12,8,28,9,0,0,2,Sí,Estandar,120.21,60.1
1021,31,Masculino,Sur,343,Plata,Redes Sociales,Desktop,11.6,14,18,4,1,0,3,Sí,Express,79.25,26.42
1022,32,Masculino,Oeste,1321,Oro,Busqueda Organica,Movil,2.4,5,19,10,0,0,3,Sí,Estandar,110,36.67
1023,33,Femenino,Norte,1359,Oro,Busqueda Organica,Movil,9,7,7,9,0,0,3,No,Estandar,113.66,37.89
1024,36,Masculino,Norte,598,Oro,Anuncio Pago,Movil,7.7,7,15,7,1,0,4,Sí,Express,132.47,33.12
1025,53,Masculino,Este,1334,Oro,Email,Movil,7.3,10,28,9,0,0,2,Sí,Estandar,129.86,64.93
1026,51,Masculino,Oeste,1331,Oro,Busqueda Organica,Movil,19.3,12,21,8,0,0,12,Sí,Estandar,301.1,25.09
1027,37,Femenino,Sur,271,Plata,Redes Sociales,Desktop,16.9,15,34,4,2,0,2,No,Estandar,108.3,54.15
1028,41,Femenino,Norte,702,Oro,Busqueda Organica,Movil,9.6,7,13,6,0,1,3,Sí,Estandar,115.1,38.37
