CustomerID,Age,Gender,Region,CustomerSince_days,MembershipLevel,AcquisitionSource,DeviceType,TimeOnSite_min,PagesViewed,LastLogin_days,NumPurchases_lifetime,CustomerSupportInteractions,ReturnedItems_last_purchase,ItemsInCart,UsedDiscount,ShippingType,TotalPurchase_USD,AvgItemValue_USD
1001,26,Femenino,Norte,1394,Oro,Email,Movil,5.9,6,8,8,1,0,3,Sí,Express,130.23,43.41
1002,27,Masculino,Este,1013,Oro,Busqueda Organica,Movil,3.4,3,4,5,1,0,1,No,Estandar,65.71,65.71
1003,39,Masculino,Oeste,501,Plata,Busqueda Organica,Movil,6.2,7,27,3,1,1,3,No,Estandar,114.32,38.11
1004,43,Femenino,Norte,676,Oro,Busqueda Organica,Desktop,13,11,30,6,0,0,3,Sí,Estandar,135.44,45.15
1005,61,Femenino,Este,1390,Platino,Busqueda Organica,Tablet,10.3,10,14,13,0,0,4,Sí,Express,170.1,42.52
1006,33,Masculino,Oeste,1286,Plata,Busqueda Organica,Movil,2.9,7,31,2,0,0,9,No,Estandar,183.68,20.41
1007,43,Femenino,Sur,654,Plata,Busqueda Organica,Movil,4.1,6,26,4,0,0,5,No,Estandar,203.03,40.61
1008,37,Femenino,Sur,320,Plata,Anuncio Pago,Tablet,8.5,8,16,5,1,0,4,No,Estandar,120.12,30.03
1009,53,Masculino,Sur,435,Plata,Busqueda Organica,Movil,9.8,6,6,3,2,0,2,No,Estandar,45.65,22.82
1010,19,Femenino,Este,917,Oro,Busqueda Organica,Desktop,4,15,8,5,1,0,5,Sí,Estandar,127.17,25.43
1011,43,Femenino,Sur,799,Oro,Busqueda Organica,Movil,5.3,5,7,7,1,0,6,No,Estandar,180.21,30.04
1012,56,Masculino,Sur,215,Plata,Anuncio Pago,Movil,7.7,8,15,3,0,0,1,No,Estandar,95.89,95.89
1013,38,Femenino,Sur,1401,Oro,Busqueda Organica,Movil,17.9,13,26,10,0,0,4,Sí,Estandar,159.56,39.89
1014,54,Femenino,Oeste,1339,Oro,Busqueda Organica,Desktop,4.9,10,3,5,1,0,3,No,Estandar,93.32,31.11
1015,49,Femenino,Sur,329,Plata,Busqueda Organica,Desktop,18.6,12,15,3,0,1,6,No,Estandar,154.2,25.7
1016,28,Femenino,Norte,1132,Oro,Busqueda Organica,Desktop,18.8,12,12,5,1,0,7,Sí,Estandar,196.75,28.11
1017,41,No Binario,Sur,826,Oro,Redes Sociales,Tablet,19.6,11,5,6,0,0,8,Sí,Estandar,212.83,26.6
1018,48,Femenino,Este,262,Plata,Busqueda Organica,Movil,15.5,10,7,3,0,0,4,No,Estandar,122.31,30.58
1019,21,Masculino,Sur,314,Bronce,Busqueda Organica,Movil,8.4,7,21,1,0,0,2,No,Estandar,59.71,29.86
1020,32,Masculino,Sur,130,Bronce,Redes Sociales,Desktop,11.6,12,22,1,1,0,3,Sí,Estandar,121.77,40.59
1021,23,Masculino,Este,1134,Oro,Redes Sociales,Movil,13.7,9,7,7,2,0,4,Sí,Estandar,106.81,26.7
1022,55,Masculino,Norte,1293,Oro,Anuncio Pago,Movil,7.2,9,43,9,2,0,5,Sí,Estandar,169.02,33.8
1023,28,Masculino,Este,1219,Oro,Email,Movil,6.7,6,22,7,0,0,2,No,Estandar,101.97,50.98
1024,38,Femenino,Sur,178,Bronce,Email,Tablet,15.5,11,25,1,1,0,13,Sí,Estandar,277.72,21.36
1025,41,Femenino,Norte,799,Plata,Anuncio Pago,Tablet,9.2,9,13,4,1,0,4,Sí,Estandar,89.2,22.3
1026,26,Masculino,Oeste,645,Plata,Anuncio Pago,Movil,4.4,5,9,4,1,0,4,No,Estandar,102.54,25.64
1027,36,Femenino,Sur,1390,Oro,Busqueda Organica,Desktop,10.7,9,5,6,1,0,5,Sí,Estandar,85.74,17.15
1028,29,Masculino,Sur,1185,Oro,Anuncio Pago,Movil,8.4,11,13,6,1,0,5,Sí,Express,177.06,35.41
1029,53,No Binario,Norte,541,Plata,Busqueda Organica,Desktop,15.9,15,11,5,0,0,8,Sí,Estandar,183.3,22.91
1030,39,No Binario,Sur,1031,Oro,Anuncio Pago,Movil,7.4,6,25,7,0,0,3,No,Estandar,136.65,45.55
1031,46,Masculino,Este,1238,Oro,Anuncio Pago,Movil,3.9,5,33,7,2,0,4,No,Estandar,167.31,41.83
1032,57,Femenino,Oeste,546,Oro,Busqueda Organica,Tablet,14.6,10,11,6,0,0,3,No,Estandar,165.67,55.22
1033,27,Masculino,Este,1260,Oro,Redes Sociales,Desktop,16.8,10,11,7,1,0,4,Sí,Estandar,92.82,23.2
1034,18,Masculino,Norte,325,Bronce,Busqueda Organica,Desktop,17.1,13,2,1,0,0,7,Sí,Estandar,160.72,22.96
