CustomerID,Age,Gender,Region,CustomerSince_days,MembershipLevel,AcquisitionSource,DeviceType,TimeOnSite_min,PagesViewed,LastLogin_days,NumPurchases_lifetime,CustomerSupportInteractions,ReturnedItems_last_purchase,ItemsInCart,UsedDiscount,ShippingType,TotalPurchase_USD,AvgItemValue_USD
1001,54,Masculino,Sur,1038,Oro,Email,Tablet,15.5,9,3,6,0,0,3,Sí,Express,83.22,27.74
1002,45,Masculino,Sur,1051,Oro,Busqueda Organica,Desktop,28.8,18,28,7,3,0,10,Sí,Express,225.36,22.54
1003,34,Masculino,Sur,738,Plata,Anuncio Pago,Movil,6.6,8,33,4,0,0,5,No,Estandar,177.59,35.52
1004,35,Masculino,Este,452,Plata,Email,Desktop,22.7,19,1,2,1,0,2,No,Estandar,80.65,40.33
1005,30,Femenino,Este,445,Plata,Busqueda Organica,Desktop,7.8,6,3,1,0,0,7,No,Estandar,178.72,25.53
1006,24,Masculino,Oeste,1033,Plata,Busqueda Organica,Desktop,21.7,16,12,4,0,0,8,No,Express,243.47,30.43
1007,34,Femenino,Este,807,Plata,Busqueda Organica,Movil,6.4,5,0,3,1,0,2,No,Estandar,117.19,58.59
1008,18,Femenino,Sur,1253,Oro,Anuncio Pago,Tablet,2.1,4,13,6,2,0,5,Sí,Estandar,175.87,35.17
1009,58,Femenino,Norte,1370,Plata,Email,Movil,7.8,8,10,3,0,0,6,No,Estandar,147.53,24.59
1010,38,No Binario,Norte,295,Bronce,Redes Sociales,Tablet,10.2,7,36,1,2,1,6,No,Express,152.47,25.41
1011,22,Femenino,Sur,861,Oro,Redes Sociales,Movil,8.8,6,8,5,2,0,3,Sí,Estandar,117.39,39.13
1012,54,Femenino,Norte,1211,Oro,Redes Sociales,Desktop,24.4,14,12,6,1,0,2,No,Estandar,207.91,103.96
1013,60,Masculino,Sur,421,Plata,Redes Sociales,Movil,10,8,16,3,0,0,4,No,Express,140.43,35.11
1014,53,Femenino,Sur,577,Plata,Busqueda Organica,Movil,5.8,6,23,5,0,0,5,No,Express,148.1,29.62
1015,24,Masculino,Oeste,965,Oro,Busqueda Organica,Desktop,16.3,13,19,5,0,0,6,Sí,Express,144.96,24.16
1016,24,Femenino,Norte,898,Oro,Anuncio Pago,Movil,6.9,4,15,7,0,0,4,Sí,Estandar,169.36,42.34
1017,51,Masculino,Oeste,837,Plata,Redes Sociales,Tablet,11.8,9,17,4,1,0,3,No,Express,117.06,39.02
1018,29,Femenino,Oeste,657,Plata,Email,Tablet,4.1,3,14,4,2,0,3,No,Express,94.24,31.41
1019,18,Femenino,Este,725,Oro,Anuncio Pago,Movil,4.9,6,15,6,1,0,6,Sí,Estandar,186.73,31.12
1020,34,Masculino,Norte,555,Oro,Busqueda Organica,Desktop,20.7,16,23,7,0,0,3,Sí,Express,149.51,49.84
1021,30,No Binario,Sur,550,Oro,Email,Movil,8.4,10,8,6,0,0,4,No,Express,177.79,44.45
1022,18,Femenino,Oeste,817,Oro,Busqueda Organica,Desktop,10.2,6,16,9,1,0,4,Sí,Express,120.13,30.03
1023,28,Femenino,Oeste,657,Oro,Anuncio Pago,Movil,6.2,6,11,6,1,0,5,Sí,Estandar,158.19,31.64
1024,31,No Binario,Sur,843,Plata,Anuncio Pago,Movil,10.3,10,26,3,0,0,6,Sí,Estandar,173.99,29
1025,40,Masculino,Sur,484,Plata,Anuncio Pago,Movil,9.6,6,38,3,1,0,7,No,Express,222.32,31.76
1026,36,Femenino,Sur,1390,Oro,Redes Sociales,Desktop,16,16,4,9,1,0,5,No,Estandar,230.98,46.2
1027,58,Masculino,Norte,814,Plata,Anuncio Pago,Movil,3.9,4,36,3,1,0,1,No,Estandar,84.6,84.6
1028,32,Femenino,Oeste,757,Oro,Busqueda Organica,Movil,13.8,10,27,10,0,2,3,Sí,Estandar,92.04,30.68
1029,31,Femenino,Norte,1288,Oro,Email,Desktop,26.6,17,46,8,0,1,9,No,Express,279.26,31.03
1030,48,Masculino,Sur,908,Plata,Anuncio Pago,Movil,13.7,10,19,4,1,0,6,No,Express,132.97,22.16
1031,42,Masculino,Este,1062,Oro,Redes Sociales,Desktop,7.5,14,14,6,0,0,8,Sí,Estandar,207.73,25.97
1032,55,Femenino,Sur,211,Plata,Redes Sociales,Movil,3.2,4,7,3,1,0,3,Sí,Estandar,97.73,32.58
1033,24,No Binario,Norte,424,Plata,Anuncio Pago,Tablet,4,4,49,3,0,0,5,No,Express,80.64,16.13
1034,32,Femenino,Norte,621,Oro,Anuncio Pago,Desktop,23.3,14,30,6,3,0,4,No,Estandar,164.03,41.01
1035,47,Masculino,Oeste,748,Plata,Busqueda Organica,Movil,8.4,6,23,3,0,0,5,No,Estandar,138.3,27.66
1036,18,Femenino,Norte,99,Plata,Busqueda Organica,Movil,5.4,5,22,2,0,0,4,No,Express,113.32,28.33
1037,28,Femenino,Sur,1299,Oro,Redes Sociales,Movil,5.1,4,18,11,2,0,5,Sí,Express,156.28,31.26
1038,38,Femenino,Sur,1091,Oro,Busqueda Organica,Movil,2.9,2,3,6,0,2,4,No,Estandar,99.51,24.88
1039,34,Masculino,Este,1410,Oro,Anuncio Pago,Movil,8.5,5,8,10,0,0,5,Sí,Estandar,160.69,32.14
1040,49,Femenino,Sur,867,Oro,Busqueda Organica,Movil,17.7,11,10,6,2,0,6,No,Express,240.6,40.1
1041,31,Femenino,Oeste,1330,Oro,Redes Sociales,Movil,14.9,10,15,9,2,0,6,Sí,Estandar,176.51,29.42
1042,30,Masculino,Norte,407,Oro,Busqueda Organica,Movil,15.5,13,4,8,1,0,3,Sí,Estandar,88.28,29.43
1043,45,Femenino,Norte,1337,Oro,Busqueda Organica,Movil,9.5,8,17,6,1,0,2,Sí,Express,106.72,53.36
1044,40,Masculino,Norte,997,Oro,Anuncio Pago,Desktop,18.7,14,14,8,0,1,5,Sí,Estandar,150.39,30.08
1045,31,Masculino,Sur,640,Plata,Anuncio Pago,Desktop,23.1,12,18,5,0,0,9,Sí,Express,261.77,29.09
1046,29,Masculino,Sur,938,Plata,Busqueda Organica,Movil,11.7,8,27,4,0,0,5,Sí,Estandar,146.1,29.22
1047,18,Masculino,Sur,422,Plata,Email,Tablet,8.1,9,16,2,0,0,3,No,Estandar,104.53,34.84
1048,28,Femenino,Norte,91,Bronce,Redes Sociales,Desktop,10.1,8,16,1,0,0,0,Sí,Express,0,0
1049,41,Femenino,Este,825,Oro,Busqueda Organica,Movil,5.2,6,36,11,1,0,1,Sí,Estandar,68.54,68.54
