CustomerID,Age,Gender,Region,CustomerSince_days,MembershipLevel,AcquisitionSource,DeviceType,TimeOnSite_min,PagesViewed,LastLogin_days,NumPurchases_lifetime,CustomerSupportInteractions,ReturnedItems_last_purchase,ItemsInCart,UsedDiscount,ShippingType,TotalPurchase_USD,AvgItemValue_USD
1001,29,Masculino,Este,548,Oro,Busqueda Organica,Tablet,2.9,2,34,8,0,0,2,Sí,Estandar,62.54,31.27
1002,45,No Binario,Oeste,1166,Oro,Busqueda Organica,Movil,10.2,10,33,8,1,0,6,Sí,Dia Siguiente,152.13,25.36
1003,43,Femenino,Oeste,118,Bronce,Busqueda Organica,Desktop,8,8,10,1,1,0,1,No,Estandar,93.73,93.73
1004,55,Femenino,Sur,72,Bronce,Anuncio Pago,Desktop,11.3,9,3,1,0,0,3,No,Estandar,117.29,39.1
1005,31,Femenino,Oeste,612,Plata,Redes Sociales,Movil,7.4,7,34,3,0,0,4,No,Express,145.09,36.27
1006,28,Femenino,Sur,696,Oro,Email,Movil,15.4,10,26,6,1,0,2,Sí,Estandar,108.22,54.11
1007,66,Femenino,Sur,814,Plata,Busqueda Organica,Movil,10.5,8,22,3,0,0,8,No,Estandar,242.82,30.35
1008,25,Femenino,Sur,438,Plata,Busqueda Organica,Movil,19.6,14,40,2,0,0,5,No,Estandar,191.63,38.33
1009,22,Masculino,Oeste,1363,Oro,Busqueda Organica,Movil,11.3,6,27,11,2,1,2,Sí,Estandar,123.67,61.84
1010,49,No Binario,Norte,1,Bronce,Anuncio Pago,Movil,12.4,8,37,1,0,0,1,No,Estandar,56.89,56.89
1011,42,Femenino,Este,1273,Oro,Redes Sociales,Desktop,16.8,15,11,4,0,1,5,Sí,Estandar,187.97,37.59
1012,38,Femenino,Oeste,706,Plata,Redes Sociales,Desktop,17.2,11,6,3,0,0,8,No,Estandar,216.39,27.05
1013,27,Femenino,Este,52,Plata,Anuncio Pago,Movil,12,12,3,2,1,1,7,No,Estandar,173.4,24.77
1014,44,Masculino,Norte,254,Plata,Email,Movil,11.5,8,16,2,1,0,4,Sí,Estandar,145.45,36.36
1015,55,Masculino,Oeste,232,Plata,Anuncio Pago,Movil,7.8,7,45,4,2,0,5,Sí,Estandar,112.38,22.48
