CustomerID,Age,Gender,Region,CustomerSince_days,MembershipLevel,AcquisitionSource,DeviceType,TimeOnSite_min,PagesViewed,LastLogin_days,NumPurchases_lifetime,CustomerSupportInteractions,ReturnedItems_last_purchase,ItemsInCart,UsedDiscount,ShippingType,TotalPurchase_USD,AvgItemValue_USD
1001,50,Masculino,Norte,354,Bronce,Redes Sociales,Desktop,10,14,55,1,0,0,3,No,Estandar,77.26,25.75
1002,41,Masculino,Sur,129,Bronce,Anuncio Pago,Movil,5.7,6,11,1,1,0,5,Sí,Express,111.35,22.27
1003,34,No Binario,Sur,110,Bronce,Busqueda Organica,Desktop,19.9,15,15,1,0,0,2,Sí,Express,103.1,51.55
1004,56,Masculino,Sur,545,Plata,Busqueda Organica,Movil,13.6,9,5,3,0,0,4,No,Estandar,171.48,42.87
1005,28,Femenino,Sur,580,Plata,Busqueda Organica,Movil,10.9,8,7,5,0,0,5,No,Estandar,129.9,25.98
1006,41,Masculino,Oeste,95,Bronce,Email,Movil,8.3,8,13,1,0,0,7,No,Dia Siguiente,204.99,29.28
1007,30,Masculino,Sur,140,Bronce,Anuncio Pago,Movil,6.9,11,38,1,1,2,2,No,Dia Siguiente,103.06,51.53
1008,33,Femenino,Norte,384,Plata,Busqueda Organica,Desktop,4.2,11,23,1,0,0,7,Sí,Estandar,150.91,21.56
1009,31,Femenino,Norte,537,Plata,Anuncio Pago,Movil,8.6,7,20,4,0,0,4,No,Estandar,132.92,33.23
1010,27,Masculino,Norte,540,Plata,Busqueda Organica,Movil,11.6,10,5,5,0,0,4,No,Estandar,111.61,27.9
1011,26,Masculino,Oeste,1359,Oro,Anuncio Pago,Movil,7.6,5,4,6,1,1,7,No,Estandar,219.69,31.38
1012,28,Femenino,Oeste,92,Bronce,Anuncio Pago,Desktop,13.8,11,16,1,0,0,1,No,Estandar,57.92,57.92
1013,24,Femenino,Sur,556,Plata,Anuncio Pago,Movil,6.9,6,27,5,1,0,3,No,Estandar,126.18,42.06
