"Edad","Anios_Educacion","Horas_Trabajo_Semana","Experiencia_Laboral","Personas_Hogar","Ninos_Hogar","Deuda_Total","Ahorros","Estrato_Numerico","Tiempo_Comunidad","Distancia_Trabajo_KM","Calificacion_Profesional","Inversion_Educativa_Anual","Creditos_Bancarios","Servicios_Publicos_Basicos","Motivacion_Personal","Suerte_Personal","Departamento","Genero","Nivel_Educativo","Tipo_Empleo","Acceso_Internet","Estado_Civil","Ingresos_SMMLV"
54,18,29,36,2,0,5389252.40660533,1465852.38730714,3,7,50,3,571658.557497857,1,0.869874526919793,-0.344823752260019,2.42874429561198,"Valle del Cauca","Masculino","Secundaria","Empleado_Formal","No","Casado",5.10851869327724
48,13,46,27,2,0,3670340.81387488,3908755.21622257,2,8,16,6,2282676.24439017,1,0.875436127561469,0.319063846069699,-1.67852892773226,"Guainía","Masculino","Secundaria","Independiente","Si","Soltero",4.74410772626678
49,10,44,31,3,0,1843831.02889306,5038954.46711493,1,7,24,4,1265381.38417105,0,0.989040794397839,0.0241195471303172,4.42068367963657,"San Andrés y Providencia","Femenino","Técnica/Tecnológica","Independiente","No","Soltero",4.42008420841645
35,6,45,10,2,1,2436970.15804252,3359425.61979474,6,16,26,6,1487358.92633044,2,0.465325197786408,0.0493364805298233,-3.79922368563712,"San Andrés y Providencia","Femenino","Posgrado","Empleado_Formal","No","Divorciado",4.30633343574719
34,9,36,16,4,0,3743447.18810716,0,2,0,0,7,0,1,0.849038025840615,0.757835168425165,4.44215525174513,"Bolívar","Masculino","Primaria","Empleado_Formal","Si","Viudo",4.50855731809717
46,8,42,25,2,0,8490549.35736371,0,2,7,26,5,2876845.15306767,1,0.914255693303929,-0.451511026764517,2.89987318683416,"Tolima","Femenino","Técnica/Tecnológica","Empleado_Formal","Si","Soltero",3.66468219391713
40,16,46,16,2,1,9324075.37727902,0,2,1,23,5,2407473.68087188,1,0.773482245629894,1.10687925855729,-2.2894555865787,"Caldas","Masculino","Técnica/Tecnológica","Independiente","Si","Casado",4.87985673010406
45,13,45,27,2,0,3583683.11208631,0,2,12,41,6,2011740.43435892,0,0.761436822600991,0.422867755736468,3.53834260022268,"Risaralda","Masculino","Técnica/Tecnológica","Empleado_Informal","Si","Soltero",3.77028520974445
45,12,51,20,2,1,6021779.39905764,0,2,2,7,6,170681.320317591,1,0.756168905219899,0.740121195582917,-4.24479136709124,"Sucre","Masculino","Técnica/Tecnológica","Empleado_Formal","Si","Unión Libre",4.87881975350203
31,17,54,8,3,1,2551454.45883351,2931897.25348614,1,0,40,5,779034.018875264,0,0.689970285330678,-0.11695805930307,0.791207815054804,"Chocó","Femenino","Universitaria","Independiente","No","Soltero",4.46394840260253
35,11,40,14,2,0,8110608.5613791,6167104.47528301,1,14,30,7,609098.521208271,1,0.591661399562824,-0.044088516482582,1.28738311585039,"Quindío","Femenino","Universitaria","Empleado_Informal","Si","Unión Libre",4.06957038692656
51,6,34,28,1,0,10621718.1243443,7449403.93539147,1,0,2,7,1474308.17947698,1,0.399902296719815,-0.936353530680463,3.7637388962321,"Guaviare","Otro","Universitaria","Empleado_Formal","Si","Divorciado",2.82110813477111
