CustomerID,Age,Gender,Region,CustomerSince_days,MembershipLevel,AcquisitionSource,DeviceType,TimeOnSite_min,PagesViewed,LastLogin_days,NumPurchases_lifetime,CustomerSupportInteractions,ReturnedItems_last_purchase,ItemsInCart,UsedDiscount,ShippingType,TotalPurchase_USD,AvgItemValue_USD
1001,43,Femenino,Este,38,Bronce,Busqueda Organica,Desktop,19,19,40,1,0,0,3,No,Estandar,122.64,40.88
1002,51,Femenino,Sur,1414,Oro,Redes Sociales,Movil,4.1,5,17,9,2,0,6,Sí,Estandar,200.17,33.36
1003,30,Femenino,Este,798,Oro,Busqueda Organica,Movil,6.3,5,21,5,0,0,5,No,Estandar,145,29
1004,66,Femenino,Norte,1103,Oro,Busqueda Organica,Movil,5.5,7,21,8,1,0,5,Sí,Express,135.42,27.08
1005,30,Masculino,Sur,1039,Oro,Email,Desktop,13.9,9,7,9,0,0,4,Sí,Express,142.52,35.63
1006,40,Femenino,Este,662,Plata,Anuncio Pago,Movil,4.8,6,10,5,0,0,0,No,Estandar,0,0
1007,43,Masculino,Sur,36,Bronce,Anuncio Pago,Movil,5,5,28,1,0,0,6,No,Express,152.25,25.38
1008,35,Femenino,Norte,219,Plata,Busqueda Organica,Desktop,18.3,16,40,4,0,0,7,No,Express,181.58,25.94
1009,40,Femenino,Sur,214,Plata,Busqueda Organica,Movil,10.3,12,10,2,0,0,3,No,Estandar,94.24,31.41
1010,18,Masculino,Sur,440,Plata,Busqueda Organica,Desktop,23,15,11,3,0,0,1,No,Estandar,102.57,102.57
1011,31,Masculino,Sur,461,Plata,Busqueda Organica,Movil,8.5,6,20,4,0,0,5,No,Estandar,91.28,18.26
1012,41,Femenino,Este,980,Oro,Email,Movil,7.9,7,9,8,0,0,3,No,Express,70.63,23.54
1013,62,Femenino,Norte,1148,Oro,Busqueda Organica,Desktop,15.1,14,29,10,1,0,6,No,Estandar,181.63,30.27
1014,44,Femenino,Oeste,1259,Platino,Anuncio Pago,Movil,13.5,8,48,12,1,1,1,Sí,Estandar,62.21,62.21
1015,45,Masculino,Sur,280,Plata,Busqueda Organica,Movil,2.9,3,7,6,2,0,2,Sí,Estandar,58.62,29.31
1016,48,Femenino,Norte,923,Oro,Busqueda Organica,Movil,16.4,11,26,7,0,0,3,Sí,Estandar,134.62,44.87
1017,42,No Binario,Sur,463,Plata,Busqueda Organica,Movil,9.4,6,51,5,0,0,5,No,Estandar,170.22,34.04
1018,32,Femenino,Este,889,Plata,Anuncio Pago,Movil,4.2,4,21,4,0,0,6,Sí,Estandar,145.99,24.33
1019,52,Masculino,Oeste,153,Plata,Redes Sociales,Movil,9.6,8,44,2,2,0,2,No,Express,95.04,47.52
1020,55,Femenino,Este,705,Plata,Anuncio Pago,Movil,11.4,9,16,4,0,0,2,No,Estandar,125.35,62.67
1021,20,Masculino,Sur,96,Bronce,Redes Sociales,Movil,6.6,6,25,1,0,0,7,No,Estandar,191.51,27.36
1022,36,No Binario,Este,882,Oro,Busqueda Organica,Movil,17.5,12,21,6,1,0,7,No,Estandar,164.11,23.44
1023,62,Masculino,Norte,35,Bronce,Redes Sociales,Movil,10.2,8,38,1,1,0,5,Sí,Estandar,145.39,29.08
1024,27,Femenino,Norte,148,Bronce,Anuncio Pago,Movil,3.7,5,6,1,0,1,1,Sí,Estandar,56.17,56.17
1025,20,Masculino,Este,1373,Oro,Busqueda Organica,Desktop,18.8,14,38,7,0,0,3,Sí,Estandar,135.17,45.06
