CustomerID,Age,Gender,Region,CustomerSince_days,MembershipLevel,AcquisitionSource,DeviceType,TimeOnSite_min,PagesViewed,LastLogin_days,NumPurchases_lifetime,CustomerSupportInteractions,ReturnedItems_last_purchase,ItemsInCart,UsedDiscount,ShippingType,TotalPurchase_USD,AvgItemValue_USD
1001,31,Femenino,Este,241,Plata,Anuncio Pago,Movil,9.1,6,28,2,1,0,5,No,Estandar,149.44,29.89
1002,55,No Binario,Este,395,Plata,Email,Desktop,16.5,8,7,3,0,1,6,No,Estandar,230.3,38.38
1003,29,Masculino,Norte,106,Bronce,Email,Movil,7.6,7,1,1,0,0,6,No,Estandar,130.65,21.78
1004,27,Femenino,Norte,338,Plata,Busqueda Organica,Tablet,8.4,7,22,2,0,0,2,No,Estandar,96.25,48.12
1005,54,Masculino,Norte,838,Oro,Email,Desktop,23.3,16,8,5,1,0,1,No,Express,95.09,95.09
1006,45,Femenino,Sur,914,Oro,Busqueda Organica,Movil,2.2,2,6,7,1,0,2,Sí,Express,88.61,44.3
1007,53,No Binario,Sur,20,Bronce,Busqueda Organica,Desktop,18.6,15,10,1,1,0,9,No,Estandar,229.09,25.45
1008,50,Femenino,Norte,1363,Oro,Busqueda Organica,Desktop,20.8,11,20,7,0,0,7,No,Estandar,263.25,37.61
1009,44,Femenino,Este,386,Plata,Anuncio Pago,Movil,7.8,5,36,4,0,0,5,No,Estandar,186.54,37.31
1010,43,Masculino,Norte,304,Plata,Busqueda Organica,Movil,4.3,4,72,2,1,0,7,Sí,Express,121.49,17.36
1011,39,Femenino,Oeste,804,Oro,Email,Desktop,24.7,19,65,6,0,1,6,Sí,Estandar,203.5,33.92
1012,45,Femenino,Norte,1384,Oro,Busqueda Organica,Movil,5.9,5,15,11,0,1,4,Sí,Express,87.79,21.95
1013,47,Masculino,Oeste,407,Plata,Busqueda Organica,Movil,7.3,5,48,2,1,0,1,No,Dia Siguiente,90.09,90.09
1014,49,Femenino,Norte,39,Bronce,Anuncio Pago,Movil,8.1,6,35,1,0,0,3,No,Express,73.2,24.4
1015,39,Masculino,Sur,848,Plata,Anuncio Pago,Desktop,16.4,18,52,4,2,0,8,Sí,Express,132.21,16.53
1016,33,Femenino,Oeste,621,Oro,Email,Movil,7.9,9,34,6,0,0,2,Sí,Express,72.74,36.37
1017,56,Masculino,Sur,227,Plata,Redes Sociales,Desktop,8,5,32,2,1,0,4,No,Express,161.31,40.33
1018,49,Masculino,Sur,841,Plata,Busqueda Organica,Movil,5.7,6,19,3,1,0,1,No,Express,115.3,115.3
1019,23,Femenino,Norte,1169,Oro,Redes Sociales,Movil,12.6,8,34,11,1,0,1,Sí,Estandar,37.6,37.6
1020,33,Masculino,Este,907,Oro,Busqueda Organica,Movil,18.7,15,30,6,0,0,4,No,Estandar,166.12,41.53
1021,41,Masculino,Norte,642,Plata,Anuncio Pago,Movil,14.9,10,9,1,0,0,4,No,Express,143.46,35.87
1022,34,Femenino,Sur,941,Plata,Redes Sociales,Desktop,28,18,8,2,0,0,12,No,Estandar,276.03,23
1023,47,Masculino,Norte,1227,Oro,Anuncio Pago,Desktop,6.8,8,2,6,1,0,4,Sí,Express,139.63,34.91
1024,44,Femenino,Oeste,1308,Oro,Redes Sociales,Movil,5,6,11,4,1,0,5,Sí,Estandar,135.81,27.16
1025,43,Masculino,Sur,832,Plata,Redes Sociales,Movil,4.7,5,11,4,0,0,2,No,Estandar,64.47,32.24
1026,40,Femenino,Sur,226,Bronce,Redes Sociales,Movil,7.8,8,9,1,0,0,1,No,Estandar,80.21,80.21
1027,47,Femenino,Norte,1410,Oro,Anuncio Pago,Movil,15.3,11,6,8,1,0,11,No,Express,324.51,29.5
1028,36,Masculino,Norte,419,Plata,Busqueda Organica,Movil,12.4,10,21,3,0,0,8,No,Estandar,199.14,24.89
1029,31,No Binario,Sur,1326,Oro,Redes Sociales,Movil,4.8,4,12,9,0,0,4,Sí,Estandar,111.34,27.84
1030,35,Masculino,Sur,468,Oro,Email,Desktop,16.4,15,16,7,1,0,5,No,Express,220.02,44
1031,33,Masculino,Sur,1411,Oro,Email,Movil,4,4,42,9,1,0,4,Sí,Estandar,85.68,21.42
1032,36,Femenino,Sur,299,Plata,Email,Movil,9.8,7,7,2,0,0,2,Sí,Express,78.45,39.23
1033,25,Masculino,Sur,758,Plata,Anuncio Pago,Movil,10.7,7,5,3,1,0,3,Sí,Express,65.3,21.77
1034,51,Femenino,Norte,685,Plata,Anuncio Pago,Movil,8,6,10,3,0,0,4,Sí,Estandar,137.2,34.3
1035,41,Masculino,Sur,263,Bronce,Email,Movil,11.9,13,9,1,0,0,6,Sí,Estandar,149.14,24.86
1036,47,Masculino,Oeste,236,Bronce,Busqueda Organica,Movil,10.8,8,27,1,1,0,3,No,Estandar,65.12,21.71
1037,53,Masculino,Norte,1158,Oro,Busqueda Organica,Desktop,23.3,12,18,5,1,0,6,Sí,Estandar,232.78,38.8
1038,30,Femenino,Sur,609,Plata,Anuncio Pago,Movil,10,8,8,2,0,0,3,No,Dia Siguiente,106.7,35.57
1039,32,Femenino,Sur,872,Plata,Busqueda Organica,Movil,12,12,9,3,0,0,5,Sí,Dia Siguiente,125.02,25
1040,20,Femenino,Sur,597,Plata,Busqueda Organica,Movil,10.1,7,29,3,0,1,2,No,Estandar,69.63,34.81
1041,41,Masculino,Este,981,Plata,Busqueda Organica,Desktop,22.3,15,14,3,2,0,6,No,Express,215.03,35.84
1042,22,Femenino,Oeste,235,Plata,Busqueda Organica,Movil,8.7,9,7,4,0,1,6,No,Estandar,158.96,26.49
1043,46,Femenino,Sur,670,Plata,Redes Sociales,Movil,5.9,5,6,5,0,0,2,No,Express,72.79,36.4
1044,42,Masculino,Norte,589,Plata,Anuncio Pago,Tablet,2.8,2,20,4,1,0,5,No,Express,94.46,18.89
1045,48,Masculino,Oeste,517,Plata,Anuncio Pago,Desktop,16.4,11,49,4,0,0,6,No,Estandar,195.52,32.59
