CustomerID,Age,Gender,Region,CustomerSince_days,MembershipLevel,AcquisitionSource,DeviceType,TimeOnSite_min,PagesViewed,LastLogin_days,NumPurchases_lifetime,CustomerSupportInteractions,ReturnedItems_last_purchase,ItemsInCart,UsedDiscount,ShippingType,TotalPurchase_USD,AvgItemValue_USD
1001,31,Masculino,Este,960,Plata,Busqueda Organica,Tablet,19.1,13,87,4,2,0,3,Sí,Estandar,128.25,42.75
1002,30,Masculino,Norte,1293,Oro,Busqueda Organica,Desktop,12.9,10,29,7,0,0,5,Sí,Estandar,148.37,29.67
1003,34,Femenino,Oeste,876,Oro,Anuncio Pago,Movil,18.9,14,9,6,0,0,4,No,Express,186.33,46.58
1004,24,Masculino,Norte,311,Plata,Anuncio Pago,Tablet,7.9,6,78,2,0,0,4,Sí,Estandar,111.8,27.95
1005,50,Masculino,Este,209,Plata,Busqueda Organica,Movil,8.3,9,7,2,1,1,1,No,Estandar,129.05,129.05
1006,18,Femenino,Oeste,1428,Oro,Anuncio Pago,Movil,9.4,9,14,8,0,0,5,No,Estandar,111.71,22.34
1007,35,Femenino,Oeste,507,Plata,Email,Movil,20,13,20,1,0,2,5,No,Express,158.17,31.63
1008,53,Masculino,Sur,1266,Platino,Redes Sociales,Tablet,4.8,4,8,12,0,0,2,Sí,Estandar,139.73,69.86
1009,18,Femenino,Oeste,827,Oro,Email,Movil,5,5,13,9,2,0,6,No,Estandar,180.61,30.1
1010,58,Femenino,Oeste,1428,Oro,Busqueda Organica,Movil,10,8,44,8,0,1,4,Sí,Estandar,166.58,41.65
1011,21,Masculino,Este,1103,Plata,Busqueda Organica,Movil,24.3,13,26,3,1,0,7,Sí,Estandar,189.95,27.14
1012,31,Masculino,Norte,323,Plata,Redes Sociales,Movil,14.4,11,33,2,0,0,7,Sí,Estandar,178.55,25.51
1013,39,Masculino,Sur,499,Plata,Busqueda Organica,Movil,13.2,11,25,2,0,1,4,No,Estandar,98.96,24.74
1014,26,Masculino,Oeste,1156,Oro,Busqueda Organica,Movil,15.1,9,33,6,0,0,5,No,Dia Siguiente,190.74,38.15
1015,49,Masculino,Este,1117,Oro,Busqueda Organica,Movil,12.9,9,34,4,0,0,3,Sí,Express,140.6,46.87
1016,40,Masculino,Este,1308,Oro,Busqueda Organica,Movil,6,11,22,7,0,0,4,Sí,Dia Siguiente,120.33,30.08
1017,23,Masculino,Sur,473,Plata,Anuncio Pago,Movil,5.5,6,21,3,0,1,5,No,Express,138.46,27.69
1018,25,Masculino,Norte,1341,Oro,Redes Sociales,Desktop,26.5,20,26,10,1,0,8,Sí,Estandar,219.58,27.45
1019,48,Femenino,Oeste,313,Plata,Busqueda Organica,Movil,3.8,4,23,6,2,0,2,No,Estandar,68.6,34.3
1020,39,Femenino,Norte,436,Plata,Busqueda Organica,Movil,14.7,12,31,3,3,0,6,No,Express,166.42,27.74
1021,49,Femenino,Sur,648,Plata,Busqueda Organica,Movil,11.8,9,9,4,0,0,4,No,Estandar,132.33,33.08
1022,24,Masculino,Norte,650,Oro,Busqueda Organica,Movil,14.7,11,2,6,0,0,4,Sí,Estandar,135.22,33.8
1023,30,Masculino,Norte,740,Oro,Anuncio Pago,Tablet,12.9,11,31,6,0,0,7,No,Express,166.85,23.84
1024,42,Femenino,Norte,381,Plata,Busqueda Organica,Desktop,15.1,12,14,1,1,0,4,Sí,Estandar,99.76,24.94
1025,43,Masculino,Sur,166,Plata,Redes Sociales,Desktop,14.8,15,35,4,1,0,6,Sí,Estandar,158.83,26.47
1026,46,Femenino,Sur,400,Plata,Redes Sociales,Movil,3.7,8,2,5,0,0,4,Sí,Estandar,114.74,28.68
1027,18,Masculino,Sur,131,Bronce,Busqueda Organica,Movil,5.6,4,32,1,0,0,4,No,Estandar,122.65,30.66
1028,75,Masculino,Este,356,Plata,Anuncio Pago,Movil,11.4,8,48,2,0,0,0,Sí,Estandar,0,0
1029,49,Masculino,Este,115,Plata,Anuncio Pago,Movil,20.5,11,38,2,1,0,8,Sí,Estandar,189.55,23.69
1030,38,Masculino,Norte,720,Plata,Anuncio Pago,Desktop,19.3,13,16,4,1,0,4,No,Estandar,117.36,29.34
1031,45,Femenino,Este,1177,Oro,Redes Sociales,Movil,4,4,40,11,2,1,5,Sí,Estandar,177.14,35.43
1032,23,Femenino,Sur,1002,Plata,Busqueda Organica,Movil,6.5,6,22,3,1,0,5,No,Estandar,120.2,24.04
1033,33,Masculino,Este,1266,Oro,Email,Movil,9.7,10,14,7,0,1,4,Sí,Estandar,112.79,28.2
1034,33,Femenino,Oeste,474,Plata,Email,Tablet,6.3,6,19,3,1,0,3,Sí,Estandar,118.47,39.49
1035,41,Femenino,Sur,1312,Oro,Redes Sociales,Movil,7.4,10,26,5,0,0,2,No,Estandar,126.29,63.15
1036,37,Femenino,Oeste,665,Plata,Busqueda Organica,Movil,8.1,9,7,4,1,0,4,No,Estandar,180.4,45.1
1037,50,Femenino,Norte,1062,Oro,Busqueda Organica,Movil,10.2,13,36,8,0,1,2,Sí,Estandar,88.79,44.4
