CustomerID,Age,Gender,Region,CustomerSince_days,MembershipLevel,AcquisitionSource,DeviceType,TimeOnSite_min,PagesViewed,LastLogin_days,NumPurchases_lifetime,CustomerSupportInteractions,ReturnedItems_last_purchase,ItemsInCart,UsedDiscount,ShippingType,TotalPurchase_USD,AvgItemValue_USD
1001,41,No Binario,Este,579,Plata,Redes Sociales,Movil,5,5,29,4,0,1,3,Sí,Estandar,68.26,22.75
1002,53,Femenino,Sur,129,Bronce,Busqueda Organica,Movil,6.2,6,12,1,0,0,5,No,Express,137,27.4
1003,51,Masculino,Norte,55,Bronce,Email,Movil,9.9,10,20,1,0,0,3,No,Estandar,104.53,34.84
1004,62,Femenino,Sur,398,Plata,Email,Movil,10.8,8,3,5,0,0,3,No,Estandar,136.24,45.41
1005,36,Femenino,Oeste,1018,Oro,Anuncio Pago,Movil,11.9,8,7,5,0,0,2,Sí,Estandar,112.59,56.3
1006,18,Femenino,Este,1217,Oro,Redes Sociales,Desktop,10.8,9,7,7,0,0,2,No,Dia Siguiente,155.9,77.95
1007,26,Femenino,Sur,274,Plata,Anuncio Pago,Movil,3.5,3,34,3,1,0,2,No,Express,110.4,55.2
1008,53,Masculino,Este,1227,Oro,Anuncio Pago,Movil,14,12,28,8,0,0,6,No,Estandar,218.92,36.49
1009,41,Masculino,Norte,1040,Oro,Anuncio Pago,Desktop,10.9,11,8,9,2,0,4,Sí,Express,130.67,32.67
1010,32,Masculino,Norte,71,Bronce,Busqueda Organica,Movil,17,12,20,1,1,0,4,No,Estandar,153.54,38.38
1011,18,Femenino,Sur,943,Oro,Busqueda Organica,Movil,4.5,8,38,7,1,0,1,No,Estandar,109.11,109.11
1012,30,Femenino,Este,994,Oro,Redes Sociales,Movil,2.7,2,16,6,0,0,3,Sí,Estandar,82.93,27.64
1013,39,Masculino,Oeste,607,Plata,Busqueda Organica,Movil,10.8,11,22,2,0,0,4,No,Estandar,143.84,35.96
1014,47,Masculino,Oeste,1108,Oro,Redes Sociales,Movil,14.7,8,7,8,1,1,5,Sí,Express,178.07,35.61
1015,52,Femenino,Oeste,1415,Oro,Anuncio Pago,Desktop,23.2,13,6,9,0,0,3,Sí,Estandar,132.93,44.31
1016,18,Masculino,Sur,550,Plata,Email,Movil,21.4,13,7,4,1,0,5,No,Estandar,200.1,40.02
1017,42,Masculino,Sur,1433,Oro,Anuncio Pago,Desktop,16.1,12,2,6,0,1,4,No,Express,171.63,42.91
1018,47,Masculino,Oeste,890,Plata,Busqueda Organica,Tablet,6.3,9,28,3,0,0,3,No,Dia Siguiente,61.44,20.48
1019,39,Femenino,Este,539,Plata,Redes Sociales,Desktop,29,21,39,4,0,0,4,Sí,Estandar,152.14,38.03
1020,46,Masculino,Oeste,256,Plata,Busqueda Organica,Desktop,10.1,10,26,3,0,0,2,No,Estandar,113.25,56.62
1021,52,Femenino,Sur,1144,Oro,Redes Sociales,Movil,14.3,11,9,9,0,0,4,Sí,Estandar,107.88,26.97
1022,47,Masculino,Sur,379,Plata,Busqueda Organica,Movil,6.3,4,3,3,0,0,3,No,Estandar,108.53,36.18
1023,50,Femenino,Sur,328,Plata,Redes Sociales,Desktop,10.9,10,9,2,1,0,6,Sí,Estandar,180.02,30
1024,42,Masculino,Este,817,Oro,Anuncio Pago,Movil,5.9,6,10,7,0,0,6,No,Estandar,193.59,32.26
1025,21,Masculino,Norte,144,Bronce,Email,Desktop,20.5,14,8,1,1,0,6,No,Express,217.68,36.28
1026,36,Masculino,Norte,348,Plata,Busqueda Organica,Movil,6,5,14,3,0,1,0,Sí,Estandar,0,0
1027,35,No Binario,Sur,1216,Plata,Busqueda Organica,Movil,8.5,8,43,3,0,0,5,No,Express,125.42,25.08
1028,38,Femenino,Norte,50,Bronce,Redes Sociales,Movil,8.3,7,21,1,3,0,4,No,Estandar,81.28,20.32
