CustomerID,Age,Gender,Region,CustomerSince_days,MembershipLevel,AcquisitionSource,DeviceType,TimeOnSite_min,PagesViewed,LastLogin_days,NumPurchases_lifetime,CustomerSupportInteractions,ReturnedItems_last_purchase,ItemsInCart,UsedDiscount,ShippingType,TotalPurchase_USD,AvgItemValue_USD
1001,30,Femenino,Norte,212,Bronce,Email,Movil,5.8,6,21,1,0,0,4,Sí,Estandar,82.57,20.64
1002,41,Femenino,Norte,889,Oro,Busqueda Organica,Movil,4.9,8,20,5,0,2,4,Sí,Estandar,112.22,28.06
1003,33,Masculino,Este,311,Plata,Busqueda Organica,Tablet,15.8,13,30,3,0,0,7,No,Express,246.55,35.22
1004,37,Masculino,Oeste,202,Plata,Busqueda Organica,Tablet,9.9,9,13,4,0,1,1,Sí,Dia Siguiente,50.36,50.36
1005,43,Masculino,Sur,243,Plata,Redes Sociales,Desktop,24.5,21,34,2,1,0,4,No,Express,155.68,38.92
1006,27,Femenino,Oeste,748,Plata,Redes Sociales,Desktop,8.3,11,17,3,2,3,3,No,Express,102.08,34.03
1007,33,Femenino,Oeste,1067,Plata,Anuncio Pago,Tablet,9.4,6,10,4,3,0,4,No,Express,157.22,39.3
1008,44,No Binario,Sur,564,Plata,Busqueda Organica,Desktop,22.2,16,57,3,0,0,7,Sí,Estandar,154.6,22.09
1009,43,Femenino,Sur,581,Plata,Email,Movil,7.8,6,22,2,0,0,4,No,Express,101.99,25.5
1010,44,Masculino,Norte,277,Plata,Anuncio Pago,Desktop,12.2,14,10,3,0,0,7,Sí,Estandar,132.74,18.96
1011,33,Masculino,Norte,963,Oro,Anuncio Pago,Tablet,17.9,11,12,5,0,0,6,Sí,Estandar,204.26,34.04
1012,47,Masculino,Este,1074,Oro,Busqueda Organica,Desktop,12.5,12,22,6,0,0,1,Sí,Estandar,44.51,44.51
1013,47,Femenino,Sur,531,Plata,Email,Movil,8,7,24,3,0,0,5,No,Estandar,118.92,23.78
1014,62,Femenino,Sur,685,Plata,Anuncio Pago,Movil,5,4,3,3,0,0,4,No,Estandar,127.55,31.89
1015,18,Masculino,Sur,190,Plata,Anuncio Pago,Desktop,20.3,15,37,2,1,0,4,No,Estandar,173.94,43.48
1016,29,Femenino,Norte,1355,Oro,Anuncio Pago,Movil,6.9,7,1,6,1,0,1,Sí,Estandar,113.55,113.55
1017,47,Femenino,Este,672,Plata,Anuncio Pago,Desktop,18.7,12,6,5,0,0,2,Sí,Express,106.27,53.13
1018,36,Masculino,Este,768,Plata,Busqueda Organica,Desktop,16.8,12,24,4,0,0,4,No,Estandar,146.54,36.63
1019,36,Femenino,Este,890,Oro,Busqueda Organica,Movil,8.9,10,12,5,0,0,6,Sí,Estandar,164.43,27.41
1020,62,Masculino,Sur,19,Bronce,Anuncio Pago,Desktop,19.2,12,28,1,1,0,4,No,Dia Siguiente,147.27,36.82
1021,30,Femenino,Oeste,1381,Platino,Busqueda Organica,Movil,6.9,5,20,13,0,0,3,No,Estandar,204.25,68.08
1022,51,Masculino,Oeste,1295,Oro,Busqueda Organica,Movil,14.9,11,25,6,0,1,8,Sí,Estandar,165.11,20.64
1023,39,Masculino,Sur,959,Oro,Redes Sociales,Desktop,25.8,19,7,6,0,0,5,No,Estandar,236.47,47.29
1024,31,Femenino,Sur,1437,Oro,Redes Sociales,Desktop,24.3,19,7,10,2,0,3,Sí,Estandar,135.33,45.11
1025,24,Masculino,Oeste,912,Oro,Email,Movil,2.4,2,26,8,0,0,5,No,Estandar,175.01,35
1026,46,Masculino,Sur,1071,Oro,Busqueda Organica,Movil,5.6,5,13,7,0,0,7,Sí,Estandar,159.17,22.74
