"Edad","Anios_Educacion","Horas_Trabajo_Semana","Experiencia_Laboral","Personas_Hogar","Ninos_Hogar","Deuda_Total","Ahorros","Estrato_Numerico","Tiempo_Comunidad","Distancia_Trabajo_KM","Calificacion_Profesional","Inversion_Educativa_Anual","Creditos_Bancarios","Servicios_Publicos_Basicos","Motivacion_Personal","Suerte_Personal","Departamento","Genero","Nivel_Educativo","Tipo_Empleo","Acceso_Internet","Estado_Civil","Ingresos_SMMLV"
33,17,14,15,4,1,3595213.9274928,8435656.89348667,2,13,42,4,1647408.36692874,1,0.626873039009458,0.250553582259059,2.30279917595908,"Tolima","Masculino","Secundaria","Hogar","No","Unión Libre",3.39343403179298
53,15,43,34,5,2,10869457.9217724,4167604.20000026,1,15,2,7,353139.873293966,0,0.535409502073921,-0.0265468073195991,0.405653736088425,"Bogotá D.C.","Femenino","Técnica/Tecnológica","Empleado_Formal","Si","Casado",4.34740251371327
43,14,14,15,4,1,5536252.10967023,4871387.14015825,2,10,35,3,0,0,0.632129002432523,0.0189781701116537,4.25753073533997,"Sucre","Femenino","Primaria","Desempleado","Si","Casado",2.85878916254229
56,4,36,38,1,0,9574300.54104374,3965717.68484143,3,10,23,6,42299.1192615575,2,0.668736596544084,0.883744228121457,0.544665202032775,"Sucre","Femenino","Primaria","Empleado_Informal","Si","Casado",2.7337988241729
33,13,42,14,3,1,4802490.59613417,4506257.49175339,2,19,0,7,998247.113227566,1,0.964713769099279,0.00983228542790484,-2.12814407655969,"Putumayo","Femenino","Primaria","Estudiante","Si","Soltero",4.16962679260721
28,10,60,6,2,0,7935449.11844299,5277965.38404178,4,15,16,7,245571.515394112,2,0.594098036306995,-0.39157206126881,3.92771770246327,"Cesar","Femenino","Secundaria","Empleado_Formal","Si","Soltero",4.41034747115263
41,16,57,23,3,0,8628135.15233552,6185895.86254118,3,15,0,6,1665193.707718,1,0.776403878934265,-0.858773466985503,2.29257394326851,"Sucre","Masculino","Técnica/Tecnológica","Empleado_Formal","No","Soltero",5.45732543389811
40,13,36,22,3,0,5237380.3725105,2250977.53371433,2,15,32,5,871096.099143508,0,0.573454820026462,-1.14476454024262,-3.91025998396799,"Vichada","Femenino","Universitaria","Empleado_Formal","Si","Casado",4.07729352633128
45,20,26,27,2,0,3397847.35324963,4549385.88916726,3,0,6,7,721728.591547242,1,0.731827128580695,0.440540548365429,-1.87865811632946,"Meta","Masculino","Secundaria","Empleado_Formal","Si","Soltero",5.35431398823992
30,6,47,10,2,1,4747108.53300412,1641812.15158415,2,9,0,5,265753.692481079,2,0.394318119436585,-0.697767913261621,-0.0886350474320352,"Atlántico","Femenino","Secundaria","Empleado_Formal","Si","Unión Libre",3.62685030940863
44,15,42,22,2,1,4551341.88459621,3413835.05253119,1,10,32,7,0,2,0.917685388980334,-1.35001050979076,2.53696816740558,"Córdoba","Femenino","Posgrado","Empleado_Formal","Si","Divorciado",4.58671841200814
37,15,28,10,3,2,709660.645199329,4835786.87970561,3,21,9,5,0,1,0.598503117786136,-0.714874627326302,2.27796582737938,"Putumayo","Femenino","Técnica/Tecnológica","Empleado_Informal","Si","Soltero",4.38649775969089
63,17,35,36,5,1,9080970.63604478,351136.269263644,1,0,5,4,1520592.05688652,1,0.930762810986109,1.79262709317431,-0.603322193492204,"Magdalena","Masculino","Técnica/Tecnológica","Independiente","No","Casado",5.40103349865532
57,9,33,39,4,1,5426502.28993115,518066.289839222,1,20,53,5,1377643.20910294,2,0.592713628977289,-1.02180992100278,1.84478696901351,"Córdoba","Masculino","Secundaria","Empleado_Formal","Si","Casado",4.2172406340744
45,20,54,26,5,0,9002178.20938284,868707.404789751,2,0,3,9,919796.836798728,2,0.492440509004114,-1.34849244069439,3.46953914966434,"Magdalena","Masculino","Posgrado","Desempleado","Si","Soltero",5.34105950724491
59,16,37,41,2,1,6839986.47677414,7176953.78352133,3,6,29,8,1592786.92088918,0,0.778249963583389,-0.616922406812441,3.43557979445904,"Valle del Cauca","Masculino","Secundaria","Hogar","No","Soltero",5.26661698094588
54,8,33,36,4,1,5051343.52240935,0,2,9,25,3,1077361.18988117,0,0.809187577494338,-1.46791300235368,-1.8904234841466,"Caldas","Masculino","Técnica/Tecnológica","Empleado_Formal","No","Casado",3.12733334305593
20,6,54,0,4,1,8526333.26302546,536468.456123905,1,13,0,5,1146798.55121915,1,0.926250423667622,1.24445999328673,-1.106263094116,"Boyacá","Femenino","Secundaria","Empleado_Formal","Si","Casado",4.15514689631838
25,13,38,3,2,1,2324236.0638735,5093879.19324425,1,0,2,5,0,0,0.508986266207696,-0.670153619275767,2.19366875942796,"Putumayo","Femenino","Secundaria","Estudiante","Si","Casado",3.97030118367885
40,16,27,21,2,0,5816401.65613478,6244997.42207855,4,0,7,7,961340.218026979,0,0.845741226840631,-0.663867371398382,-4.10689913900569,"Santander","Masculino","Secundaria","Independiente","No","Casado",5.33654679265235
29,10,32,4,2,0,4229314.43998221,0,2,8,0,4,1171638.09317213,3,0.721934530685065,-1.10852407228562,-1.20370466029271,"Caldas","Femenino","Secundaria","Empleado_Formal","Si","Casado",3.94426933062996
44,8,17,19,6,1,4111457.14131512,4087946.58845536,1,13,0,8,876245.795057979,1,0.896496731934811,-1.56205823078855,-3.59618961112574,"Antioquia","Femenino","Secundaria","Independiente","Si","Soltero",2.04591737187787
39,13,36,19,1,0,4791863.2215483,1413610.2321123,1,17,0,5,0,0,0.788066046914831,-0.728104200630333,-2.96563622076064,"La Guajira","Masculino","Secundaria","Empleado_Informal","Si","Soltero",4.10912211410759
31,17,32,10,2,0,8642562.93170059,10657296.1787254,2,0,10,8,0,1,0.949949319478379,-0.116298951148223,3.54124264093116,"Vaupés","Femenino","Secundaria","Independiente","Si","Unión Libre",5.06051522296047
34,19,30,7,2,1,10691912.7150038,1740707.78856159,4,19,34,5,959533.635546264,0,0.893733440542731,-2.32966330666308,-4.90224664565176,"Norte de Santander","Femenino","Universitaria","Empleado_Formal","Si","Soltero",4.81079592736636
