CustomerID,Age,Gender,Region,CustomerSince_days,MembershipLevel,AcquisitionSource,DeviceType,TimeOnSite_min,PagesViewed,LastLogin_days,NumPurchases_lifetime,CustomerSupportInteractions,ReturnedItems_last_purchase,ItemsInCart,UsedDiscount,ShippingType,TotalPurchase_USD,AvgItemValue_USD
1001,45,Femenino,Oeste,290,Plata,Anuncio Pago,Tablet,5.4,8,20,3,1,1,3,No,Estandar,84.41,28.14
1002,31,Masculino,Este,1406,Platino,Redes Sociales,Desktop,5.6,9,22,13,0,0,2,Sí,Estandar,145.55,72.78
1003,49,Femenino,Oeste,268,Plata,Busqueda Organica,Movil,13.9,10,24,4,0,0,3,Sí,Estandar,96.83,32.28
1004,41,Masculino,Este,1253,Platino,Redes Sociales,Desktop,17.2,12,22,12,2,0,2,Sí,Estandar,175.56,87.78
1005,50,Femenino,Sur,483,Plata,Anuncio Pago,Movil,4.4,5,13,5,1,1,2,Sí,Express,56.76,28.38
1006,31,Masculino,Oeste,517,Plata,Email,Movil,16.1,12,9,3,1,0,4,No,Estandar,140.2,35.05
1007,20,Femenino,Norte,728,Plata,Busqueda Organica,Movil,10.8,8,52,4,1,0,3,Sí,Express,98.58,32.86
1008,18,Masculino,Oeste,342,Plata,Busqueda Organica,Movil,7.9,6,24,2,1,0,3,No,Estandar,115.69,38.56
1009,47,Masculino,Sur,957,Plata,Redes Sociales,Movil,8.9,7,5,4,0,0,5,No,Estandar,115.73,23.15
1010,55,Femenino,Oeste,1149,Oro,Redes Sociales,Movil,9.4,8,8,7,0,0,4,Sí,Express,120.25,30.06
1011,57,Masculino,Sur,34,Bronce,Busqueda Organica,Movil,7,8,40,1,0,0,1,No,Express,76.41,76.41
1012,18,Femenino,Norte,1440,Oro,Anuncio Pago,Tablet,14.1,9,30,4,0,0,2,Sí,Express,134.91,67.46
1013,43,Femenino,Sur,1269,Oro,Anuncio Pago,Tablet,8.3,7,15,5,2,0,3,Sí,Dia Siguiente,117.74,39.25
1014,50,Masculino,Este,1127,Oro,Busqueda Organica,Movil,14.1,8,16,7,0,0,7,No,Express,241.21,34.46
1015,23,Masculino,Oeste,113,Bronce,Email,Movil,7.7,7,36,1,0,0,3,No,Estandar,111,37
