CustomerID,Age,Gender,Region,CustomerSince_days,MembershipLevel,AcquisitionSource,DeviceType,TimeOnSite_min,PagesViewed,LastLogin_days,NumPurchases_lifetime,CustomerSupportInteractions,ReturnedItems_last_purchase,ItemsInCart,UsedDiscount,ShippingType,TotalPurchase_USD,AvgItemValue_USD
1001,34,Masculino,Este,609,Oro,Anuncio Pago,Movil,6.9,8,10,6,0,0,3,Sí,Estandar,143.29,47.76
1002,35,Femenino,Norte,1113,Oro,Redes Sociales,Movil,4.1,3,46,7,0,0,3,Sí,Estandar,92.55,30.85
1003,38,Masculino,Norte,1211,Oro,Busqueda Organica,Movil,11.3,9,34,9,1,1,6,Sí,Estandar,181.32,30.22
1004,43,Femenino,Sur,926,Oro,Busqueda Organica,Movil,9.9,8,29,5,0,0,4,No,Estandar,128.19,32.05
1005,48,Masculino,Sur,1426,Oro,Anuncio Pago,Movil,13.8,10,20,10,0,1,4,Sí,Estandar,173.52,43.38
1006,41,Femenino,Sur,835,Plata,Redes Sociales,Movil,13.6,9,13,4,1,0,3,Sí,Estandar,89.96,29.99
1007,40,Masculino,Sur,372,Plata,Redes Sociales,Movil,15.8,10,36,3,1,0,6,No,Estandar,215.32,35.89
1008,18,Femenino,Oeste,1078,Oro,Busqueda Organica,Desktop,12.3,12,5,8,0,1,7,Sí,Estandar,208.15,29.74
1009,25,Masculino,Sur,1022,Oro,Busqueda Organica,Movil,17.7,11,7,8,1,0,2,No,Estandar,138.84,69.42
1010,43,Femenino,Norte,381,Plata,Email,Movil,5.2,7,9,1,1,0,6,No,Estandar,137.56,22.93
1011,57,Masculino,Sur,404,Plata,Anuncio Pago,Movil,5.6,4,43,3,0,0,2,No,Estandar,113.79,56.9
1012,31,Masculino,Oeste,829,Plata,Busqueda Organica,Movil,13.8,9,8,3,0,0,3,Sí,Express,117.6,39.2
1013,42,Femenino,Sur,1303,Oro,Busqueda Organica,Tablet,11,9,40,7,0,0,3,Sí,Estandar,78.79,26.26
1014,32,Masculino,Norte,1318,Oro,Redes Sociales,Movil,11.5,10,17,9,2,0,4,No,Express,85.07,21.27
1015,34,Femenino,Norte,391,Oro,Busqueda Organica,Desktop,25.2,18,5,6,0,0,8,Sí,Estandar,191.26,23.91
1016,41,Femenino,Sur,1332,Oro,Busqueda Organica,Movil,11.5,8,18,10,0,0,3,No,Estandar,111.14,37.05
1017,36,Masculino,Sur,583,Plata,Email,Movil,5.2,7,22,3,0,0,2,No,Estandar,80.71,40.35
1018,32,Masculino,Este,330,Plata,Busqueda Organica,Desktop,15.7,12,32,3,0,0,7,No,Estandar,215.17,30.74
1019,57,Femenino,Norte,934,Plata,Email,Desktop,13.9,10,9,2,0,0,2,Sí,Estandar,116.42,58.21
1020,42,Femenino,Norte,392,Plata,Busqueda Organica,Movil,15.8,8,12,2,1,0,2,No,Estandar,101.33,50.66
1021,48,Femenino,Sur,1231,Oro,Email,Desktop,8.7,7,12,11,2,0,4,Sí,Estandar,222.65,55.66
1022,75,Femenino,Sur,1266,Oro,Redes Sociales,Movil,16.2,9,17,6,0,0,3,Sí,Estandar,123.59,41.2
1023,32,Masculino,Este,1028,Oro,Anuncio Pago,Movil,9.8,8,9,9,1,0,2,Sí,Dia Siguiente,63.94,31.97
1024,32,Femenino,Sur,70,Plata,Anuncio Pago,Tablet,7.5,5,2,2,0,0,3,No,Estandar,61.75,20.58
1025,24,Masculino,Norte,517,Plata,Busqueda Organica,Desktop,14.1,11,26,3,0,1,3,Sí,Estandar,95.85,31.95
1026,35,Masculino,Oeste,869,Plata,Busqueda Organica,Desktop,21.7,13,12,3,0,2,6,No,Estandar,125.75,20.96
1027,39,Masculino,Oeste,642,Plata,Busqueda Organica,Movil,9.3,7,13,5,0,0,5,No,Estandar,125.27,25.05
1028,62,Masculino,Sur,1016,Oro,Email,Movil,10.6,14,1,12,3,0,3,Sí,Estandar,113.65,37.88
1029,36,Femenino,Sur,314,Plata,Anuncio Pago,Desktop,19.8,12,6,2,0,0,6,No,Estandar,152.77,25.46
1030,41,Femenino,Sur,1189,Oro,Busqueda Organica,Movil,15.7,11,9,9,0,1,3,Sí,Estandar,137.26,45.75
1031,22,Femenino,Oeste,382,Plata,Anuncio Pago,Desktop,10.3,13,36,2,1,0,4,No,Express,87.75,21.94
1032,34,Femenino,Oeste,215,Bronce,Email,Desktop,14.2,9,10,1,0,1,4,Sí,Express,136.38,34.09
1033,20,Femenino,Sur,33,Bronce,Busqueda Organica,Movil,8.9,11,14,1,1,0,2,No,Express,96.83,48.42
1034,52,Masculino,Norte,85,Bronce,Redes Sociales,Movil,6.6,7,6,1,0,0,5,Sí,Estandar,122.1,24.42
1035,34,Femenino,Norte,1385,Oro,Anuncio Pago,Desktop,18.5,17,3,6,0,0,2,No,Estandar,157.88,78.94
1036,66,Femenino,Norte,828,Plata,Anuncio Pago,Movil,14.1,9,22,2,0,0,4,Sí,Estandar,127.11,31.78
1037,23,Masculino,Norte,920,Plata,Busqueda Organica,Desktop,13.8,12,7,3,0,0,5,No,Estandar,125.27,25.05
1038,52,Masculino,Norte,823,Plata,Redes Sociales,Tablet,6.6,4,28,4,1,0,1,No,Estandar,90.62,90.62
1039,42,Femenino,Oeste,919,Oro,Busqueda Organica,Movil,4.2,5,20,7,0,0,2,Sí,Dia Siguiente,105.59,52.8
1040,28,Femenino,Este,76,Bronce,Busqueda Organica,Movil,9.2,6,8,1,0,1,4,No,Estandar,126.94,31.74
1041,39,Masculino,Este,341,Plata,Email,Movil,11.8,12,27,3,0,0,3,No,Estandar,160.32,53.44
1042,19,Femenino,Sur,508,Plata,Busqueda Organica,Tablet,10,7,25,4,0,0,2,No,Estandar,53.84,26.92
1043,38,Femenino,Norte,1247,Oro,Busqueda Organica,Desktop,16.6,13,11,7,1,0,0,Sí,Estandar,0,0
1044,49,Masculino,Sur,290,Plata,Busqueda Organica,Movil,12.2,7,12,4,3,0,4,Sí,Estandar,114.46,28.61
1045,36,Femenino,Este,59,Bronce,Busqueda Organica,Movil,13.2,8,7,1,1,0,4,No,Express,64.95,16.24
1046,30,Femenino,Oeste,1329,Oro,Anuncio Pago,Movil,17.2,10,29,10,0,1,3,No,Estandar,141.3,47.1
1047,19,Femenino,Norte,785,Oro,Busqueda Organica,Movil,9.2,8,2,6,0,1,1,Sí,Estandar,118.53,118.53
1048,32,Masculino,Este,1205,Oro,Busqueda Organica,Movil,16.7,11,27,8,3,0,6,Sí,Estandar,172.33,28.72
1049,18,Femenino,Sur,1097,Oro,Busqueda Organica,Desktop,15.5,10,2,5,1,0,2,Sí,Estandar,75.33,37.66
1050,36,Femenino,Oeste,1254,Oro,Anuncio Pago,Tablet,16.8,9,23,4,0,1,6,Sí,Estandar,156.17,26.03
1051,41,Masculino,Este,333,Bronce,Busqueda Organica,Movil,6.1,4,14,1,0,0,4,No,Express,74.39,18.6
1052,34,Femenino,Norte,1197,Oro,Email,Desktop,10.3,10,20,7,1,0,4,Sí,Estandar,114.08,28.52
1053,39,Masculino,Norte,1315,Oro,Busqueda Organica,Movil,10.7,11,14,9,1,0,3,No,Express,114.81,38.27
1054,27,Femenino,Norte,228,Bronce,Anuncio Pago,Desktop,22.2,18,15,1,2,0,11,No,Estandar,262.76,23.89
1055,47,Femenino,Norte,339,Plata,Busqueda Organica,Movil,12.8,9,46,2,0,0,7,No,Estandar,172.77,24.68
1056,32,No Binario,Oeste,635,Oro,Redes Sociales,Movil,9.6,8,8,6,0,0,3,No,Estandar,120.47,40.16
1057,33,Masculino,Sur,354,Plata,Anuncio Pago,Movil,7.6,7,69,6,1,0,3,Sí,Estandar,60.15,20.05
