CustomerID,Age,Gender,Region,CustomerSince_days,MembershipLevel,AcquisitionSource,DeviceType,TimeOnSite_min,PagesViewed,LastLogin_days,NumPurchases_lifetime,CustomerSupportInteractions,ReturnedItems_last_purchase,ItemsInCart,UsedDiscount,ShippingType,TotalPurchase_USD,AvgItemValue_USD
1001,36,Masculino,Este,1003,Oro,Busqueda Organica,Movil,14.8,10,39,6,0,0,6,Sí,Estandar,158.01,26.33
1002,33,Masculino,Sur,215,Bronce,Email,Desktop,21,13,17,1,0,0,1,No,Estandar,141.83,141.83
1003,61,Masculino,Oeste,790,Oro,Redes Sociales,Desktop,22.9,14,20,6,0,1,6,No,Estandar,208.58,34.76
1004,20,Masculino,Este,1040,Plata,Redes Sociales,Movil,6.3,7,3,4,0,0,3,No,Estandar,92.75,30.92
1005,30,Masculino,Este,1287,Oro,Busqueda Organica,Desktop,9.5,8,8,5,0,0,5,Sí,Estandar,105.88,21.18
1006,35,Femenino,Sur,370,Plata,Redes Sociales,Movil,10.5,9,24,1,0,1,3,No,Estandar,148.46,49.49
1007,23,Femenino,Norte,166,Bronce,Busqueda Organica,Movil,15.1,10,18,1,1,1,6,No,Estandar,151.9,25.32
1008,35,Femenino,Este,686,Oro,Anuncio Pago,Movil,12.1,9,7,7,0,0,3,Sí,Estandar,92.32,30.77
1009,45,Masculino,Norte,48,Bronce,Redes Sociales,Movil,17.5,16,10,1,1,0,6,No,Estandar,146.77,24.46
1010,51,Femenino,Oeste,155,Plata,Anuncio Pago,Tablet,5.6,6,28,2,1,0,3,Sí,Estandar,114.6,38.2
1011,29,Femenino,Oeste,840,Oro,Redes Sociales,Desktop,16.7,13,28,8,0,0,4,Sí,Estandar,164.8,41.2
1012,54,Masculino,Norte,120,Bronce,Busqueda Organica,Movil,9.8,11,31,1,1,0,0,No,Express,0,0
1013,22,Femenino,Sur,601,Plata,Anuncio Pago,Desktop,21,14,9,2,0,0,4,No,Estandar,126.99,31.75
1014,36,Femenino,Norte,482,Plata,Busqueda Organica,Desktop,18.7,14,61,4,0,0,4,No,Dia Siguiente,140.66,35.16
1015,44,Masculino,Norte,587,Plata,Redes Sociales,Movil,11.9,8,17,3,1,0,6,Sí,Estandar,133.74,22.29
1016,23,Femenino,Sur,428,Plata,Busqueda Organica,Desktop,11.6,11,13,5,0,0,4,No,Estandar,85.66,21.41
1017,33,Femenino,Sur,1060,Oro,Anuncio Pago,Desktop,11.1,8,26,5,0,0,2,Sí,Estandar,78.43,39.22
1018,38,Masculino,Este,1439,Oro,Anuncio Pago,Movil,17.9,11,4,7,1,0,4,No,Estandar,157.79,39.45
1019,50,Masculino,Sur,126,Bronce,Anuncio Pago,Movil,6.2,5,3,1,0,0,3,No,Estandar,103.45,34.48
1020,34,Masculino,Sur,1323,Oro,Email,Desktop,8.1,12,23,4,2,2,4,No,Estandar,113.37,28.34
1021,46,Masculino,Sur,675,Plata,Redes Sociales,Movil,6.4,6,23,3,1,0,2,Sí,Estandar,43.08,21.54
1022,29,Femenino,Sur,670,Plata,Anuncio Pago,Movil,11.8,9,8,5,0,1,5,No,Estandar,125.89,25.18
1023,54,Femenino,Norte,1418,Oro,Busqueda Organica,Movil,11.9,9,34,9,0,1,5,No,Estandar,221.71,44.34
1024,49,Femenino,Este,328,Plata,Anuncio Pago,Desktop,13.7,17,15,2,1,0,9,Sí,Estandar,207.71,23.08
1025,39,Femenino,Este,1324,Oro,Busqueda Organica,Tablet,4.3,4,7,6,0,0,6,Sí,Estandar,178.68,29.78
1026,39,Femenino,Norte,670,Plata,Anuncio Pago,Movil,3.1,5,18,3,1,0,3,No,Dia Siguiente,137.47,45.82
1027,49,Masculino,Norte,627,Plata,Redes Sociales,Movil,12.7,11,17,5,2,1,4,No,Estandar,164.8,41.2
1028,36,Masculino,Norte,400,Plata,Email,Desktop,19.7,12,13,4,1,0,3,Sí,Express,134.36,44.79
1029,45,Masculino,Sur,766,Plata,Anuncio Pago,Tablet,11.7,10,28,3,0,0,4,No,Express,159.48,39.87
1030,49,Femenino,Norte,785,Oro,Redes Sociales,Movil,7.6,7,5,5,0,0,7,Sí,Express,131.52,18.79
1031,28,Femenino,Sur,411,Plata,Redes Sociales,Movil,9.5,7,28,3,1,0,1,Sí,Estandar,54.89,54.89
1032,33,Femenino,Oeste,215,Bronce,Busqueda Organica,Movil,7.9,6,4,1,1,0,3,No,Express,70.56,23.52
1033,22,Femenino,Oeste,1020,Oro,Anuncio Pago,Movil,5.4,4,69,6,1,0,5,No,Express,149.1,29.82
1034,56,Masculino,Sur,94,Bronce,Email,Desktop,5.4,13,10,1,1,0,4,Sí,Estandar,104.95,26.24
1035,43,Femenino,Oeste,443,Plata,Busqueda Organica,Movil,4,7,18,3,1,0,2,No,Estandar,100.73,50.37
1036,32,No Binario,Sur,985,Platino,Redes Sociales,Movil,17,14,39,14,2,1,4,No,Estandar,220.56,55.14
1037,47,Femenino,Norte,111,Bronce,Busqueda Organica,Movil,3.2,4,3,1,0,0,4,No,Express,69.94,17.48
1038,18,Masculino,Sur,564,Oro,Email,Movil,7.4,7,26,8,1,0,6,No,Express,122.56,20.43
1039,33,Femenino,Este,1351,Oro,Redes Sociales,Movil,9.3,9,60,5,0,0,4,Sí,Express,87.03,21.76
1040,18,Femenino,Este,941,Oro,Redes Sociales,Desktop,12.7,18,4,5,0,1,6,Sí,Estandar,149.22,24.87
1041,45,Masculino,Norte,1280,Oro,Anuncio Pago,Desktop,14.7,13,4,6,0,0,3,Sí,Estandar,133.1,44.37
1042,26,Masculino,Este,225,Plata,Busqueda Organica,Tablet,4.2,6,46,3,1,0,3,No,Express,53.44,17.81
1043,37,Masculino,Sur,386,Plata,Redes Sociales,Movil,7.6,7,11,3,0,0,6,No,Express,143.23,23.87
1044,40,Femenino,Sur,284,Plata,Email,Movil,5.4,3,27,4,0,0,7,Sí,Estandar,156.65,22.38
1045,18,Masculino,Sur,624,Plata,Busqueda Organica,Movil,9,7,37,5,0,0,3,Sí,Express,82.49,27.5
1046,44,Femenino,Este,322,Plata,Redes Sociales,Tablet,13.3,10,24,4,0,0,8,Sí,Estandar,152.99,19.12
1047,50,Femenino,Sur,858,Oro,Busqueda Organica,Tablet,12.4,10,29,9,0,0,3,No,Estandar,134.24,44.75
1048,53,Femenino,Sur,1238,Oro,Busqueda Organica,Tablet,10.4,14,6,6,0,0,5,No,Estandar,203.71,40.74
1049,23,Femenino,Este,457,Plata,Busqueda Organica,Desktop,28,18,10,4,1,0,4,Sí,Estandar,133.69,33.42
1050,21,Femenino,Norte,647,Plata,Email,Movil,12.4,9,25,5,0,0,2,No,Estandar,125.28,62.64
1051,40,Masculino,Oeste,74,Plata,Anuncio Pago,Desktop,12.3,12,71,3,0,0,9,No,Estandar,212.45,23.61
1052,55,Femenino,Sur,11,Bronce,Redes Sociales,Movil,6.6,9,2,1,0,0,1,No,Estandar,97.41,97.41
1053,33,Masculino,Sur,828,Oro,Redes Sociales,Movil,3.1,2,13,7,0,0,2,No,Estandar,112.91,56.45
1054,44,Masculino,Sur,976,Oro,Busqueda Organica,Movil,4.8,4,47,8,0,1,3,Sí,Estandar,109.91,36.64
1055,43,Femenino,Este,1029,Plata,Anuncio Pago,Movil,11.6,11,3,1,0,0,6,No,Express,161.93,26.99
1056,38,Masculino,Norte,819,Plata,Email,Movil,7.4,6,11,4,1,0,3,Sí,Express,115.35,38.45
1057,29,Femenino,Norte,1278,Oro,Busqueda Organica,Desktop,17.2,12,9,7,1,0,2,Sí,Estandar,127.55,63.77
1058,27,Femenino,Sur,1223,Oro,Anuncio Pago,Desktop,8.5,7,23,9,0,0,3,Sí,Estandar,96.24,32.08
1059,34,Femenino,Sur,1046,Plata,Anuncio Pago,Movil,9.9,8,25,4,1,0,6,No,Express,161.99,27
1060,29,Femenino,Sur,383,Plata,Busqueda Organica,Movil,7.8,7,23,5,0,0,6,No,Estandar,152.8,25.47
1061,51,Masculino,Sur,748,Plata,Anuncio Pago,Movil,6.9,5,0,3,4,0,3,No,Express,50.59,16.86
1062,39,Masculino,Sur,817,Plata,Email,Desktop,12.8,11,48,3,1,0,8,No,Estandar,176.81,22.1
1063,27,Femenino,Norte,28,Bronce,Email,Movil,12.4,7,11,1,0,0,6,No,Estandar,190.62,31.77
1064,18,Masculino,Este,555,Oro,Busqueda Organica,Desktop,11.9,13,4,7,1,0,1,Sí,Estandar,80.58,80.58
1065,25,Masculino,Oeste,762,Plata,Busqueda Organica,Movil,17.8,11,11,4,0,1,2,No,Express,59.71,29.86
1066,43,Masculino,Norte,413,Plata,Anuncio Pago,Tablet,8.6,6,6,3,0,0,5,No,Estandar,183.71,36.74
1067,35,Femenino,Este,880,Oro,Anuncio Pago,Movil,10.7,11,27,6,0,0,2,No,Estandar,82.9,41.45
1068,18,Masculino,Norte,978,Oro,Email,Desktop,23.5,17,16,7,1,0,7,No,Express,208.21,29.74
1069,45,Masculino,Oeste,983,Plata,Busqueda Organica,Desktop,21.2,15,32,4,1,0,10,No,Express,288.85,28.89
1070,33,Masculino,Sur,1451,Oro,Busqueda Organica,Desktop,18.1,13,1,9,1,0,5,No,Estandar,139.97,27.99
1071,46,Masculino,Oeste,92,Plata,Anuncio Pago,Movil,12.2,8,10,2,0,0,2,Sí,Express,75.87,37.94
1072,30,Femenino,Norte,933,Oro,Busqueda Organica,Desktop,26.3,17,17,6,1,0,7,Sí,Estandar,229.35,32.76
1073,45,No Binario,Sur,1031,Oro,Anuncio Pago,Desktop,15.6,20,44,6,0,0,6,No,Estandar,228.52,38.09
1074,34,Femenino,Sur,770,Oro,Anuncio Pago,Tablet,7.6,7,6,8,0,0,9,Sí,Estandar,206.54,22.95
1075,29,Masculino,Este,1204,Oro,Email,Movil,27.1,17,3,8,1,0,6,No,Express,194.67,32.44
1076,40,Masculino,Norte,575,Plata,Busqueda Organica,Movil,18.4,9,7,3,0,0,4,No,Estandar,187.87,46.97
1077,25,Femenino,Sur,187,Plata,Email,Desktop,17.3,9,8,3,0,0,7,No,Express,188.94,26.99
1078,21,Femenino,Sur,933,Plata,Anuncio Pago,Desktop,16.1,14,18,4,0,0,8,No,Express,177.66,22.21
1079,46,Femenino,Este,1012,Oro,Busqueda Organica,Desktop,15,11,24,5,0,0,7,No,Express,217.73,31.1
1080,23,Femenino,Norte,1343,Oro,Redes Sociales,Movil,3.6,7,41,7,1,0,4,No,Express,125.43,31.36
1081,25,Masculino,Sur,410,Plata,Anuncio Pago,Desktop,13.3,11,39,4,0,0,6,No,Express,155.62,25.94
1082,37,Masculino,Este,826,Oro,Anuncio Pago,Desktop,7,5,20,7,0,0,3,No,Estandar,100.8,33.6
1083,35,Masculino,Oeste,211,Plata,Email,Desktop,17,13,33,2,0,0,4,Sí,Express,121.96,30.49
1084,38,Femenino,Sur,1307,Oro,Email,Desktop,28.3,19,14,6,0,0,9,No,Estandar,333.36,37.04
1085,18,Masculino,Norte,412,Plata,Busqueda Organica,Desktop,33.5,19,17,5,0,0,4,No,Estandar,147.94,36.98
1086,54,Femenino,Oeste,516,Plata,Anuncio Pago,Movil,9.2,5,29,2,1,0,1,No,Estandar,29.47,29.47
1087,47,Femenino,Sur,253,Bronce,Anuncio Pago,Movil,10.1,7,11,1,0,0,4,Sí,Estandar,128.01,32
1088,30,Femenino,Oeste,1235,Oro,Busqueda Organica,Desktop,17.3,13,30,8,2,0,5,Sí,Estandar,145.98,29.2
1089,48,Femenino,Sur,1216,Oro,Anuncio Pago,Desktop,13,16,47,7,1,0,2,Sí,Estandar,97.78,48.89
1090,31,Femenino,Oeste,1454,Oro,Busqueda Organica,Desktop,20.4,15,13,9,2,1,7,Sí,Estandar,246.89,35.27
1091,59,Masculino,Este,433,Plata,Busqueda Organica,Movil,6.9,7,5,4,0,0,5,No,Estandar,175.04,35.01
1092,25,Femenino,Sur,87,Bronce,Anuncio Pago,Movil,3.2,3,13,1,1,0,5,No,Estandar,117.13,23.43
1093,40,Masculino,Oeste,775,Oro,Anuncio Pago,Movil,5.8,5,18,8,1,0,1,No,Estandar,116.65,116.65
1094,26,Masculino,Sur,870,Oro,Busqueda Organica,Desktop,18,14,36,5,0,0,2,Sí,Estandar,120.16,60.08
1095,51,Femenino,Sur,735,Plata,Email,Tablet,7.8,5,23,4,0,0,5,No,Estandar,121.93,24.39
1096,26,Femenino,Sur,574,Oro,Email,Movil,8.6,5,28,8,0,1,6,Sí,Estandar,122.52,20.42
1097,20,Femenino,Oeste,151,Bronce,Busqueda Organica,Tablet,12.3,9,29,1,1,0,8,No,Estandar,153.07,19.13
1098,38,Femenino,Sur,461,Plata,Email,Tablet,8.7,9,12,5,0,1,4,No,Dia Siguiente,140.42,35.1
1099,43,Femenino,Oeste,142,Bronce,Redes Sociales,Movil,16,9,23,1,0,0,2,No,Estandar,157.71,78.86
1100,43,Femenino,Sur,680,Plata,Anuncio Pago,Movil,6.8,10,35,4,2,0,7,No,Estandar,132.85,18.98
1101,37,No Binario,Sur,480,Plata,Redes Sociales,Movil,7.4,5,14,2,0,0,0,No,Express,0,0
1102,27,Masculino,Oeste,615,Plata,Email,Movil,11.2,8,3,3,0,0,2,No,Estandar,115.23,57.62
1103,18,Femenino,Norte,825,Oro,Busqueda Organica,Desktop,13.3,9,28,5,1,0,8,Sí,Estandar,191.49,23.94
1104,40,Femenino,Sur,169,Plata,Redes Sociales,Movil,5.8,9,9,2,0,0,2,No,Estandar,65.26,32.63
1105,36,Masculino,Este,77,Bronce,Anuncio Pago,Desktop,19.2,15,5,1,0,1,3,Sí,Estandar,124.08,41.36
1106,49,Masculino,Sur,407,Plata,Busqueda Organica,Movil,13,12,4,2,0,0,4,No,Estandar,171.9,42.98
1107,47,No Binario,Este,1287,Oro,Busqueda Organica,Desktop,11.6,12,8,6,0,0,6,Sí,Dia Siguiente,166.36,27.73
