CustomerID,Age,Gender,Region,CustomerSince_days,MembershipLevel,AcquisitionSource,DeviceType,TimeOnSite_min,PagesViewed,LastLogin_days,NumPurchases_lifetime,CustomerSupportInteractions,ReturnedItems_last_purchase,ItemsInCart,UsedDiscount,ShippingType,TotalPurchase_USD,AvgItemValue_USD
1001,39,Femenino,Sur,361,Plata,Busqueda Organica,Desktop,26.9,20,17,3,1,0,4,No,Estandar,153.32,38.33
1002,35,Masculino,Oeste,1412,Oro,Anuncio Pago,Movil,5.9,4,26,6,0,0,6,No,Estandar,182,30.33
1003,26,Masculino,Norte,1360,Platino,Redes Sociales,Desktop,14.3,16,17,12,1,0,7,No,Express,281.18,40.17
1004,41,Masculino,Norte,788,Plata,Anuncio Pago,Movil,7.1,5,19,2,0,0,2,Sí,Estandar,49.86,24.93
1005,42,Masculino,Sur,453,Plata,Anuncio Pago,Tablet,9.4,9,37,4,0,0,6,No,Estandar,160.54,26.76
1006,28,Femenino,Sur,253,Plata,Redes Sociales,Movil,6.4,4,10,2,0,0,8,Sí,Estandar,204.64,25.58
1007,49,Femenino,Este,225,Plata,Busqueda Organica,Movil,5.1,8,11,2,1,0,1,No,Estandar,52.38,52.38
1008,38,Masculino,Sur,430,Plata,Anuncio Pago,Movil,16.3,12,12,1,0,0,4,No,Dia Siguiente,182.89,45.72
1009,39,Masculino,Sur,923,Oro,Email,Desktop,11.6,13,5,7,1,0,1,No,Estandar,60.33,60.33
1010,49,Femenino,Sur,1150,Oro,Busqueda Organica,Desktop,16.5,17,14,5,1,0,7,No,Estandar,156.02,22.29
1011,41,Femenino,Oeste,930,Oro,Email,Tablet,4.7,5,20,7,0,1,4,Sí,Estandar,136.28,34.07
1012,25,Femenino,Oeste,1446,Oro,Busqueda Organica,Movil,11,13,2,5,0,0,5,No,Express,190.63,38.13
1013,49,Femenino,Sur,765,Oro,Busqueda Organica,Movil,4.3,4,11,8,0,0,5,No,Estandar,230.36,46.07
1014,29,Masculino,Norte,829,Oro,Anuncio Pago,Tablet,17.6,11,22,5,0,0,4,Sí,Express,151.86,37.97
1015,46,Femenino,Este,560,Oro,Busqueda Organica,Movil,12.6,15,28,7,1,0,2,Sí,Estandar,79.51,39.76
1016,39,Femenino,Norte,1173,Oro,Busqueda Organica,Movil,16.7,10,16,10,1,0,5,Sí,Dia Siguiente,151.84,30.37
1017,33,Femenino,Sur,1018,Plata,Email,Movil,6.8,9,35,3,0,0,1,No,Estandar,105.67,105.67
1018,41,Masculino,Oeste,1052,Plata,Redes Sociales,Tablet,10.7,7,9,4,0,0,6,No,Dia Siguiente,157.1,26.18
1019,51,Femenino,Oeste,118,Bronce,Redes Sociales,Desktop,11.8,11,40,1,0,0,4,No,Estandar,138.14,34.53
1020,61,Femenino,Norte,1031,Oro,Busqueda Organica,Movil,10.1,9,2,10,1,0,4,No,Estandar,167.8,41.95
1021,53,Femenino,Sur,1145,Oro,Busqueda Organica,Movil,7.4,6,8,4,0,1,2,Sí,Estandar,83.81,41.91
1022,34,Masculino,Sur,1023,Oro,Anuncio Pago,Desktop,14.1,15,3,10,0,0,3,No,Estandar,162.77,54.26
1023,25,Femenino,Oeste,1290,Oro,Email,Movil,4.6,5,11,10,0,0,9,Sí,Express,167.58,18.62
1024,50,Masculino,Sur,1203,Oro,Busqueda Organica,Movil,6.3,5,69,10,2,0,6,Sí,Express,136.49,22.75
1025,48,Masculino,Sur,1211,Platino,Busqueda Organica,Movil,8.4,9,17,12,2,2,2,Sí,Estandar,157.91,78.96
1026,47,Masculino,Norte,1264,Oro,Anuncio Pago,Tablet,3.5,3,16,6,1,0,2,Sí,Estandar,110.21,55.1
1027,25,Femenino,Sur,1070,Plata,Anuncio Pago,Desktop,14.8,13,32,4,1,0,6,No,Express,168.55,28.09
1028,56,Femenino,Sur,431,Plata,Redes Sociales,Movil,11.2,8,22,2,0,1,3,No,Express,133.33,44.44
1029,42,Femenino,Sur,569,Plata,Email,Movil,6.4,7,10,2,1,0,3,No,Estandar,81.33,27.11
1030,36,Femenino,Este,527,Plata,Anuncio Pago,Tablet,11.9,9,11,3,0,1,3,No,Estandar,133.51,44.5
1031,44,Femenino,Este,716,Oro,Anuncio Pago,Desktop,10.8,12,38,6,1,1,6,No,Estandar,207.23,34.54
1032,31,No Binario,Norte,460,Plata,Busqueda Organica,Desktop,16,12,43,2,0,0,5,Sí,Estandar,111.95,22.39
1033,47,Masculino,Oeste,198,Plata,Busqueda Organica,Movil,9.5,7,17,2,1,0,3,Sí,Estandar,100.68,33.56
1034,24,Masculino,Norte,1238,Oro,Busqueda Organica,Movil,6.4,6,16,4,2,0,3,Sí,Estandar,48.08,16.03
1035,34,Femenino,Sur,755,Plata,Busqueda Organica,Movil,13.1,9,32,3,0,0,3,No,Estandar,67.39,22.46
1036,24,Femenino,Sur,1432,Oro,Busqueda Organica,Movil,9.7,9,37,8,0,0,3,No,Express,108,36
1037,33,Masculino,Este,50,Bronce,Anuncio Pago,Movil,10.8,9,17,1,0,0,4,No,Estandar,89.32,22.33
1038,49,Masculino,Norte,478,Plata,Anuncio Pago,Desktop,19,14,10,5,0,0,7,No,Estandar,191.97,27.42
1039,29,Femenino,Este,732,Plata,Email,Desktop,18.5,17,25,4,1,0,4,No,Estandar,137.07,34.27
1040,47,Femenino,Sur,792,Oro,Busqueda Organica,Movil,7.1,5,4,6,0,0,4,Sí,Dia Siguiente,145.25,36.31
1041,26,Femenino,Este,266,Plata,Busqueda Organica,Movil,10.6,10,8,4,0,0,5,No,Express,110.32,22.06
1042,34,Masculino,Norte,126,Plata,Email,Desktop,14.6,15,26,2,0,0,3,No,Express,124.41,41.47
1043,69,Masculino,Norte,196,Plata,Anuncio Pago,Desktop,16.3,13,18,2,0,0,2,Sí,Estandar,105.12,52.56
1044,35,Masculino,Oeste,512,Plata,Redes Sociales,Movil,9.6,5,33,5,0,0,8,No,Express,203.95,25.49
1045,20,Masculino,Sur,203,Bronce,Busqueda Organica,Movil,14.7,10,6,1,0,0,7,No,Dia Siguiente,178.27,25.47
1046,45,Femenino,Este,965,Plata,Anuncio Pago,Desktop,24.2,17,8,3,0,0,3,Sí,Estandar,134.55,44.85
1047,61,Femenino,Norte,1147,Oro,Busqueda Organica,Movil,12.4,12,37,9,1,0,3,No,Express,216.64,72.21
1048,43,Femenino,Oeste,994,Oro,Busqueda Organica,Desktop,25.3,15,5,7,0,0,7,Sí,Estandar,204.92,29.27
1049,54,Femenino,Norte,507,Plata,Busqueda Organica,Tablet,10.5,9,9,3,0,0,3,No,Estandar,170.94,56.98
1050,50,Femenino,Este,408,Plata,Busqueda Organica,Desktop,14.9,11,29,3,0,0,4,No,Estandar,138.56,34.64
1051,43,Masculino,Oeste,1448,Oro,Anuncio Pago,Desktop,10.1,10,16,10,2,1,5,Sí,Express,110.17,22.03
1052,40,Femenino,Sur,707,Plata,Busqueda Organica,Movil,10,8,26,4,1,0,0,No,Estandar,0,0
1053,33,Femenino,Sur,188,Plata,Email,Movil,1.5,2,21,2,0,0,2,No,Express,50.63,25.32
1054,36,Masculino,Este,1043,Oro,Email,Desktop,18.1,16,32,6,1,0,6,Sí,Estandar,169.37,28.23
1055,49,Femenino,Norte,648,Plata,Anuncio Pago,Movil,5.6,5,24,2,3,0,6,No,Express,179.37,29.9
1056,50,Masculino,Sur,788,Plata,Email,Movil,11.8,11,1,4,1,0,4,No,Estandar,95.52,23.88
1057,27,No Binario,Este,917,Plata,Email,Movil,16.3,12,18,2,1,0,6,No,Express,178.84,29.81
1058,41,Femenino,Sur,1371,Oro,Redes Sociales,Movil,7.9,8,28,7,0,0,2,Sí,Express,79.09,39.55
1059,54,Masculino,Sur,575,Plata,Redes Sociales,Movil,3.2,8,14,5,0,0,4,No,Estandar,101.65,25.41
1060,57,Masculino,Norte,1446,Platino,Busqueda Organica,Movil,9.3,7,28,14,3,0,6,Sí,Express,157.07,26.18
1061,41,Masculino,Norte,290,Plata,Busqueda Organica,Movil,14.7,15,5,3,0,0,3,No,Estandar,110.99,37
1062,36,No Binario,Oeste,1187,Oro,Email,Movil,10.5,13,16,7,0,1,5,No,Express,197.03,39.41
1063,43,Femenino,Sur,577,Plata,Busqueda Organica,Movil,6.9,5,19,5,1,0,3,No,Estandar,103.64,34.55
1064,36,Masculino,Sur,333,Plata,Email,Movil,6.1,5,17,3,0,0,2,No,Express,112.15,56.08
1065,46,Masculino,Sur,150,Plata,Anuncio Pago,Desktop,16.6,10,5,2,0,0,5,No,Estandar,207.83,41.57
1066,55,Femenino,Oeste,1291,Oro,Anuncio Pago,Desktop,12.2,10,28,8,0,1,4,Sí,Estandar,187.06,46.76
1067,18,Masculino,Este,196,Plata,Redes Sociales,Movil,11,9,4,3,1,0,2,No,Dia Siguiente,75.58,37.79
1068,36,Femenino,Norte,271,Plata,Busqueda Organica,Tablet,14.6,11,7,4,1,1,2,No,Estandar,98.53,49.26
1069,40,Femenino,Oeste,882,Oro,Busqueda Organica,Movil,9.5,8,21,6,1,0,3,No,Estandar,113.16,37.72
1070,38,Femenino,Oeste,1435,Oro,Anuncio Pago,Movil,16.3,12,8,6,1,0,6,Sí,Estandar,192.36,32.06
1071,43,Femenino,Norte,49,Bronce,Busqueda Organica,Movil,4.3,4,48,1,0,0,5,No,Dia Siguiente,127.39,25.48
1072,42,Femenino,Norte,748,Plata,Busqueda Organica,Movil,5.9,7,19,4,1,0,3,Sí,Estandar,127.29,42.43
1073,49,No Binario,Este,1300,Oro,Busqueda Organica,Movil,6,7,45,7,0,1,5,No,Estandar,135.25,27.05
1074,31,No Binario,Sur,730,Plata,Email,Tablet,12.1,10,9,2,0,0,5,No,Express,165.44,33.09
1075,24,Femenino,Sur,1396,Oro,Redes Sociales,Movil,3.2,3,5,7,0,0,0,No,Estandar,0,0
1076,28,Masculino,Sur,563,Plata,Email,Tablet,7.6,7,0,4,0,1,3,No,Express,96.54,32.18
1077,64,Masculino,Norte,1343,Oro,Busqueda Organica,Movil,11.9,11,18,6,0,0,1,Sí,Estandar,87.8,87.8
1078,40,Masculino,Norte,1445,Oro,Redes Sociales,Desktop,19.2,14,12,8,0,0,5,Sí,Estandar,209.09,41.82
1079,44,Masculino,Este,1287,Platino,Busqueda Organica,Movil,3.5,4,27,13,0,1,3,Sí,Estandar,107.35,35.78
1080,44,Masculino,Sur,260,Plata,Anuncio Pago,Movil,3.2,6,3,3,1,0,4,No,Estandar,137.08,34.27
1081,34,Femenino,Oeste,293,Plata,Redes Sociales,Movil,3.6,7,5,3,0,0,3,No,Estandar,113.56,37.85
1082,21,Masculino,Norte,388,Plata,Redes Sociales,Movil,7.5,5,22,5,0,0,5,No,Estandar,131.46,26.29
1083,25,Masculino,Sur,64,Bronce,Redes Sociales,Desktop,4.4,8,12,1,1,1,5,No,Express,117.8,23.56
1084,29,Femenino,Norte,879,Oro,Busqueda Organica,Desktop,18.2,13,68,5,0,0,7,Sí,Estandar,208.64,29.81
1085,31,Femenino,Oeste,491,Plata,Email,Desktop,25.3,23,34,5,1,0,8,Sí,Express,206.27,25.78
1086,25,Masculino,Sur,1151,Oro,Anuncio Pago,Movil,11.1,10,38,6,0,0,5,No,Express,161.26,32.25
1087,25,Masculino,Sur,944,Oro,Redes Sociales,Movil,10.5,9,25,12,1,0,5,No,Dia Siguiente,206.53,41.31
1088,38,Masculino,Norte,1280,Oro,Busqueda Organica,Desktop,12.4,11,36,10,0,0,1,No,Estandar,77.03,77.03
1089,31,Masculino,Norte,297,Plata,Busqueda Organica,Movil,9,7,29,4,1,0,3,Sí,Estandar,70.19,23.4
1090,40,Masculino,Norte,687,Plata,Anuncio Pago,Desktop,15,14,1,5,0,0,4,No,Express,170.46,42.62
1091,65,Femenino,Sur,1213,Oro,Busqueda Organica,Desktop,12.4,13,7,5,0,0,4,No,Estandar,101.2,25.3
1092,18,Femenino,Sur,199,Plata,Busqueda Organica,Tablet,14,9,7,2,1,1,4,No,Express,122.14,30.54
1093,40,Femenino,Sur,68,Bronce,Busqueda Organica,Movil,16.9,13,11,1,0,0,6,No,Estandar,186.6,31.1
1094,51,Femenino,Este,458,Plata,Redes Sociales,Desktop,15.4,16,5,1,0,0,4,No,Estandar,91.46,22.86
1095,54,Masculino,Sur,988,Oro,Anuncio Pago,Movil,4.2,5,16,6,1,0,1,Sí,Estandar,78.57,78.57
1096,36,Masculino,Norte,210,Plata,Busqueda Organica,Movil,15.9,10,14,2,0,0,5,No,Estandar,216.01,43.2
1097,28,Femenino,Sur,541,Plata,Anuncio Pago,Movil,5.6,5,6,4,0,0,0,Sí,Express,0,0
1098,49,Femenino,Sur,35,Bronce,Anuncio Pago,Tablet,12,8,11,1,0,0,4,Sí,Estandar,115.89,28.97
1099,38,Femenino,Norte,91,Bronce,Redes Sociales,Desktop,8.5,9,19,1,1,0,3,Sí,Express,93.6,31.2
1100,42,Femenino,Sur,336,Plata,Anuncio Pago,Movil,6.2,11,21,2,1,0,8,No,Express,147.66,18.46
1101,38,No Binario,Norte,1391,Oro,Redes Sociales,Desktop,20.3,13,26,11,2,0,6,No,Estandar,220.82,36.8
1102,51,Masculino,Este,963,Oro,Redes Sociales,Movil,7.4,10,6,7,1,0,2,Sí,Express,73.67,36.84
1103,31,Femenino,Norte,888,Plata,Email,Movil,6.1,4,13,4,0,0,1,Sí,Dia Siguiente,78.61,78.61
1104,42,Masculino,Este,894,Plata,Email,Tablet,9.8,8,27,3,0,1,6,No,Estandar,135.63,22.6
1105,18,Masculino,Norte,1294,Oro,Busqueda Organica,Movil,23.7,14,17,9,0,0,3,Sí,Estandar,125.57,41.86
1106,35,Masculino,Sur,993,Oro,Busqueda Organica,Desktop,17.3,11,7,5,0,1,6,Sí,Estandar,179.9,29.98
1107,45,Masculino,Sur,1133,Oro,Busqueda Organica,Tablet,10,8,26,8,0,0,9,Sí,Estandar,262.32,29.15
1108,34,Femenino,Oeste,80,Bronce,Redes Sociales,Movil,9.1,7,36,1,0,0,2,Sí,Estandar,71.23,35.62
1109,41,Masculino,Sur,985,Plata,Email,Movil,11.4,10,36,2,0,0,2,No,Estandar,100.03,50.02
1110,36,No Binario,Oeste,1237,Oro,Busqueda Organica,Desktop,14,16,28,4,2,1,5,Sí,Estandar,149.76,29.95
1111,45,Femenino,Norte,1088,Plata,Anuncio Pago,Movil,8.2,7,32,3,0,0,6,No,Estandar,173.26,28.88
1112,43,Femenino,Norte,1320,Oro,Anuncio Pago,Desktop,21,22,2,6,0,0,3,Sí,Express,145.24,48.41
1113,21,Masculino,Sur,315,Plata,Busqueda Organica,Movil,12.1,12,43,4,0,0,7,No,Estandar,149.56,21.37
1114,18,Masculino,Oeste,1188,Oro,Busqueda Organica,Movil,5,4,8,8,1,0,2,Sí,Estandar,37.9,18.95
1115,45,Masculino,Oeste,816,Plata,Busqueda Organica,Movil,8.2,8,26,4,0,0,3,No,Estandar,62.86,20.95
1116,39,Femenino,Oeste,1045,Oro,Busqueda Organica,Movil,22.5,15,24,5,0,0,3,Sí,Estandar,101.23,33.74
1117,35,Femenino,Norte,904,Oro,Anuncio Pago,Movil,6.5,8,22,5,0,1,4,Sí,Estandar,105.89,26.47
1118,22,Femenino,Este,1055,Oro,Anuncio Pago,Movil,6.5,4,17,11,1,0,3,No,Estandar,141.42,47.14
1119,39,Femenino,Norte,825,Oro,Busqueda Organica,Tablet,11.8,13,12,5,0,0,5,Sí,Estandar,123.65,24.73
1120,67,Masculino,Oeste,355,Plata,Redes Sociales,Movil,14.4,10,14,3,0,1,5,Sí,Estandar,159.23,31.85
1121,19,No Binario,Norte,208,Bronce,Email,Desktop,14.7,20,28,1,0,1,0,No,Express,0,0
1122,27,Masculino,Norte,433,Plata,Anuncio Pago,Desktop,15.7,11,34,1,0,0,5,Sí,Estandar,149.79,29.96
1123,38,Masculino,Este,72,Bronce,Redes Sociales,Movil,10.8,8,11,1,1,0,3,Sí,Express,112.57,37.52
1124,25,Masculino,Este,38,Bronce,Redes Sociales,Movil,4.8,5,11,1,0,0,5,Sí,Estandar,90.37,18.07
1125,32,Femenino,Norte,1203,Oro,Busqueda Organica,Movil,3.2,3,22,5,0,0,1,Sí,Estandar,95.52,95.52
1126,61,Masculino,Oeste,461,Plata,Redes Sociales,Desktop,21.6,16,17,5,0,0,7,Sí,Estandar,156.88,22.41
1127,55,Femenino,Oeste,840,Oro,Busqueda Organica,Movil,10.2,10,31,8,0,0,2,Sí,Estandar,75.06,37.53
1128,48,Masculino,Sur,581,Plata,Busqueda Organica,Desktop,10.2,10,21,1,2,0,5,No,Estandar,142.86,28.57
1129,39,Femenino,Oeste,859,Oro,Busqueda Organica,Movil,11.7,9,14,6,1,0,4,Sí,Dia Siguiente,94.28,23.57
1130,39,Masculino,Este,720,Plata,Busqueda Organica,Movil,13.6,10,27,4,0,1,4,No,Estandar,134.11,33.53
1131,36,Femenino,Oeste,1347,Oro,Email,Movil,7.8,5,32,5,0,0,2,Sí,Estandar,109.95,54.98
1132,26,Femenino,Norte,1382,Oro,Busqueda Organica,Movil,3.5,3,17,5,1,0,2,Sí,Express,96.48,48.24
