CustomerID,Age,Gender,Region,CustomerSince_days,MembershipLevel,AcquisitionSource,DeviceType,TimeOnSite_min,PagesViewed,LastLogin_days,NumPurchases_lifetime,CustomerSupportInteractions,ReturnedItems_last_purchase,ItemsInCart,UsedDiscount,ShippingType,TotalPurchase_USD,AvgItemValue_USD
1001,24,Masculino,Sur,201,Plata,Redes Sociales,Desktop,15.7,11,42,3,2,0,4,No,Estandar,131.88,32.97
1002,50,Femenino,Oeste,429,Plata,Redes Sociales,Movil,15.3,10,18,3,0,0,5,No,Estandar,146.3,29.26
1003,33,Masculino,Oeste,1198,Oro,Anuncio Pago,Desktop,7,14,17,8,1,0,1,Sí,Estandar,63.15,63.15
1004,62,Masculino,Oeste,917,Plata,Anuncio Pago,Movil,5.2,4,5,4,2,1,1,Sí,Estandar,97.92,97.92
1005,35,Femenino,Sur,301,Plata,Busqueda Organica,Movil,2.4,4,17,3,0,0,2,No,Estandar,57.17,28.59
1006,41,Femenino,Oeste,119,Plata,Busqueda Organica,Desktop,19.4,12,41,3,0,0,5,No,Estandar,141.03,28.21
1007,45,Masculino,Norte,432,Plata,Redes Sociales,Tablet,5.7,6,24,4,0,0,3,No,Estandar,105.47,35.16
1008,30,Femenino,Sur,1022,Oro,Anuncio Pago,Movil,14.7,13,41,7,2,0,5,No,Express,175.82,35.16
1009,19,Femenino,Sur,819,Platino,Busqueda Organica,Desktop,20.8,17,7,16,3,0,6,Sí,Estandar,192.63,32.1
1010,22,Masculino,Norte,1296,Oro,Redes Sociales,Movil,6,6,14,7,0,0,1,Sí,Estandar,86.98,86.98
1011,20,Femenino,Norte,1137,Oro,Busqueda Organica,Tablet,4.9,5,7,9,0,0,6,No,Estandar,195.13,32.52
1012,35,Masculino,Este,450,Plata,Email,Movil,9.4,9,12,2,0,0,3,No,Estandar,97.43,32.48
1013,34,Femenino,Norte,275,Plata,Redes Sociales,Movil,8.6,7,29,3,0,0,4,Sí,Estandar,95.39,23.85
1014,51,Femenino,Este,3,Bronce,Busqueda Organica,Movil,13.4,9,15,1,0,0,1,No,Estandar,100.85,100.85
1015,42,Femenino,Este,613,Plata,Redes Sociales,Desktop,19.7,16,4,5,0,0,8,Sí,Estandar,180.36,22.55
1016,40,Masculino,Sur,504,Plata,Busqueda Organica,Movil,6.5,7,45,2,1,0,4,Sí,Estandar,65.92,16.48
1017,22,Masculino,Oeste,1083,Oro,Busqueda Organica,Desktop,8.3,10,44,7,0,1,6,Sí,Estandar,165.86,27.64
1018,18,No Binario,Oeste,416,Plata,Anuncio Pago,Desktop,15.8,12,35,2,2,0,5,No,Estandar,156.59,31.32
1019,47,Masculino,Norte,118,Bronce,Email,Desktop,15.2,12,30,1,0,1,4,No,Express,124.92,31.23
1020,24,Femenino,Este,938,Plata,Anuncio Pago,Tablet,8.8,10,12,4,0,2,3,Sí,Express,93.75,31.25
1021,36,Masculino,Este,1193,Oro,Busqueda Organica,Desktop,28.2,20,8,11,3,0,3,No,Express,210.19,70.06
1022,48,Femenino,Oeste,662,Plata,Busqueda Organica,Desktop,20.4,14,36,4,0,1,0,No,Estandar,0,0
1023,42,Masculino,Sur,1230,Oro,Busqueda Organica,Desktop,19.3,14,6,8,0,0,6,Sí,Dia Siguiente,157.57,26.26
1024,24,Femenino,Oeste,1406,Oro,Redes Sociales,Movil,12.2,9,21,5,0,0,9,No,Estandar,170.53,18.95
1025,37,Femenino,Este,96,Plata,Redes Sociales,Movil,8.6,8,16,2,1,0,4,No,Estandar,119.49,29.87
1026,20,Femenino,Sur,857,Oro,Redes Sociales,Movil,3.9,4,19,7,0,0,3,No,Estandar,78.31,26.1
1027,43,Masculino,Oeste,960,Oro,Busqueda Organica,Movil,5.9,7,11,5,0,0,2,Sí,Express,92.12,46.06
1028,21,Femenino,Este,1262,Plata,Busqueda Organica,Tablet,4.6,5,9,3,0,1,6,No,Estandar,172.68,28.78
1029,45,Masculino,Norte,436,Plata,Anuncio Pago,Desktop,11.6,14,36,2,1,1,10,No,Estandar,265.52,26.55
1030,46,Masculino,Este,1112,Oro,Anuncio Pago,Movil,8.9,6,37,5,2,0,4,No,Estandar,136.51,34.13
1031,42,Femenino,Norte,1103,Oro,Email,Movil,7.4,7,9,7,0,2,2,Sí,Express,91.27,45.63
1032,18,No Binario,Este,558,Plata,Email,Movil,7.2,7,14,5,0,0,4,Sí,Estandar,130.53,32.63
1033,33,Masculino,Norte,275,Plata,Busqueda Organica,Movil,5.5,5,6,3,1,0,2,No,Estandar,98.18,49.09
1034,26,Masculino,Este,1315,Oro,Redes Sociales,Tablet,5.4,7,17,8,0,1,2,No,Express,120.37,60.19
1035,19,Masculino,Norte,945,Plata,Busqueda Organica,Movil,11.8,8,18,3,1,1,4,Sí,Estandar,148.59,37.15
1036,23,Femenino,Este,356,Plata,Anuncio Pago,Movil,2.1,2,35,4,2,0,3,No,Estandar,104.48,34.83
1037,29,Masculino,Oeste,1264,Oro,Anuncio Pago,Movil,20.1,11,49,7,0,0,5,Sí,Express,167.77,33.55
1038,37,Femenino,Este,1434,Oro,Busqueda Organica,Movil,7.3,6,26,6,0,1,6,Sí,Estandar,168.31,28.05
1039,47,Femenino,Sur,753,Plata,Email,Movil,5.7,4,41,4,0,0,4,No,Estandar,113.62,28.41
1040,36,Femenino,Este,1387,Oro,Busqueda Organica,Desktop,15.6,11,15,11,2,0,3,No,Estandar,144.12,48.04
1041,54,Femenino,Oeste,972,Oro,Anuncio Pago,Desktop,15.7,13,4,5,0,0,5,Sí,Estandar,183.26,36.65
1042,33,Femenino,Norte,911,Oro,Email,Desktop,16,11,31,9,0,0,7,Sí,Dia Siguiente,196.93,28.13
1043,39,Masculino,Este,1368,Oro,Email,Desktop,17.9,15,11,5,1,0,2,Sí,Estandar,128.4,64.2
1044,45,Femenino,Oeste,740,Plata,Busqueda Organica,Desktop,18.8,14,28,3,1,0,3,No,Estandar,179.1,59.7
