CustomerID,Age,Gender,Region,CustomerSince_days,MembershipLevel,AcquisitionSource,DeviceType,TimeOnSite_min,PagesViewed,LastLogin_days,NumPurchases_lifetime,CustomerSupportInteractions,ReturnedItems_last_purchase,ItemsInCart,UsedDiscount,ShippingType,TotalPurchase_USD,AvgItemValue_USD
1001,33,Masculino,Sur,372,Plata,Anuncio Pago,Desktop,24.5,19,28,1,0,0,3,No,Estandar,192.65,64.22
1002,55,Femenino,Sur,397,Plata,Anuncio Pago,Movil,3.3,5,37,4,0,0,4,No,Express,145.45,36.36
1003,30,Masculino,Norte,1139,Oro,Busqueda Organica,Movil,5.3,5,22,4,0,0,3,Sí,Estandar,79.91,26.64
1004,25,Femenino,Norte,565,Oro,Busqueda Organica,Desktop,24.4,14,43,6,0,0,3,Sí,Estandar,132.62,44.21
1005,44,Femenino,Norte,911,Oro,Busqueda Organica,Movil,11.9,9,42,6,0,0,4,Sí,Estandar,137.03,34.26
1006,35,Masculino,Oeste,274,Plata,Anuncio Pago,Movil,10.7,9,14,2,0,0,5,No,Estandar,162.71,32.54
1007,39,Femenino,Sur,1210,Platino,Redes Sociales,Desktop,14.7,11,38,16,2,0,8,No,Estandar,309.82,38.73
1008,25,Masculino,Sur,1236,Oro,Email,Movil,14.7,9,10,5,0,0,4,Sí,Estandar,136.29,34.07
1009,29,Femenino,Sur,470,Plata,Busqueda Organica,Desktop,20.7,14,74,3,1,0,8,Sí,Estandar,176.92,22.11
1010,45,Masculino,Oeste,803,Oro,Anuncio Pago,Desktop,8.7,9,43,5,1,0,3,Sí,Estandar,120.78,40.26
1011,43,Masculino,Sur,90,Bronce,Anuncio Pago,Movil,8.3,9,52,1,0,1,3,No,Estandar,146.78,48.93
1012,54,Femenino,Sur,1063,Oro,Busqueda Organica,Movil,6.7,4,11,12,0,0,1,Sí,Express,76.04,76.04
1013,46,Femenino,Norte,615,Oro,Busqueda Organica,Movil,8.6,6,13,6,0,0,2,No,Estandar,115.62,57.81
1014,23,Masculino,Este,511,Plata,Busqueda Organica,Movil,15.1,10,33,4,1,1,6,No,Express,138.13,23.02
1015,41,Femenino,Oeste,811,Plata,Redes Sociales,Movil,7.1,12,11,2,0,0,3,No,Estandar,64.37,21.46
1016,37,Femenino,Sur,1389,Oro,Anuncio Pago,Desktop,35.3,17,2,5,1,0,10,Sí,Estandar,234.97,23.5
1017,30,Femenino,Este,435,Plata,Anuncio Pago,Tablet,9.3,9,22,1,1,0,6,No,Estandar,157.54,26.26
1018,20,Femenino,Oeste,236,Bronce,Anuncio Pago,Movil,12.8,10,12,1,0,0,3,No,Estandar,84.37,28.12
1019,56,Femenino,Sur,78,Bronce,Redes Sociales,Desktop,13.7,13,30,1,0,0,3,No,Estandar,90.54,30.18
1020,36,Femenino,Norte,296,Plata,Redes Sociales,Desktop,16.3,13,8,3,0,0,6,No,Express,116.74,19.46
