CustomerID,Age,Gender,Region,CustomerSince_days,MembershipLevel,AcquisitionSource,DeviceType,TimeOnSite_min,PagesViewed,LastLogin_days,NumPurchases_lifetime,CustomerSupportInteractions,ReturnedItems_last_purchase,ItemsInCart,UsedDiscount,ShippingType,TotalPurchase_USD,AvgItemValue_USD
1001,33,Masculino,Oeste,291,Plata,Busqueda Organica,Desktop,25.1,15,17,2,0,0,4,No,Express,164.57,41.14
1002,34,No Binario,Sur,422,Plata,Busqueda Organica,Movil,8.2,7,18,4,2,0,8,No,Estandar,216.58,27.07
1003,47,Masculino,Este,1101,Oro,Busqueda Organica,Desktop,13.4,16,15,6,0,0,2,Sí,Estandar,87.76,43.88
1004,27,No Binario,Oeste,904,Plata,Redes Sociales,Desktop,8.7,9,24,4,1,0,2,No,Estandar,68.32,34.16
1005,47,Masculino,Oeste,711,Plata,Busqueda Organica,Movil,8.4,8,25,5,2,0,2,No,Estandar,102.49,51.24
1006,53,Masculino,Sur,392,Oro,Email,Desktop,20.9,19,33,7,0,0,5,Sí,Estandar,185.94,37.19
1007,35,Femenino,Este,651,Plata,Redes Sociales,Desktop,10.2,12,8,2,1,0,3,No,Estandar,147.6,49.2
1008,50,Masculino,Sur,32,Bronce,Redes Sociales,Desktop,16.4,21,19,1,0,0,6,No,Estandar,170.76,28.46
1009,34,Masculino,Norte,1204,Plata,Busqueda Organica,Desktop,17,12,36,3,1,0,4,No,Express,146.6,36.65
1010,41,Femenino,Este,392,Plata,Redes Sociales,Desktop,17.5,11,9,4,1,0,0,No,Estandar,0,0
1011,55,Femenino,Norte,1180,Oro,Anuncio Pago,Desktop,16.2,13,29,8,0,0,5,Sí,Express,147.97,29.59
1012,45,Femenino,Sur,482,Plata,Busqueda Organica,Movil,8.6,10,4,2,0,0,7,Sí,Express,117.65,16.81
1013,52,Masculino,Norte,941,Oro,Busqueda Organica,Movil,3.1,6,23,6,0,0,5,Sí,Dia Siguiente,66.27,13.25
1014,45,Masculino,Norte,805,Oro,Busqueda Organica,Desktop,4.9,8,10,6,0,0,1,No,Estandar,34.1,34.1
1015,45,Femenino,Sur,673,Plata,Redes Sociales,Movil,7.4,8,28,1,0,0,2,No,Estandar,95.66,47.83
1016,63,No Binario,Este,866,Plata,Email,Movil,5,4,6,4,0,0,2,No,Estandar,85.44,42.72
1017,42,Masculino,Norte,698,Oro,Anuncio Pago,Movil,10,7,1,7,1,0,4,Sí,Express,154.52,38.63
1018,35,Femenino,Oeste,260,Bronce,Anuncio Pago,Desktop,11.2,11,25,1,0,0,4,No,Estandar,130.46,32.62
1019,48,Masculino,Sur,1111,Plata,Anuncio Pago,Movil,10,11,32,3,0,0,6,No,Estandar,155.05,25.84
1020,38,Femenino,Sur,980,Oro,Redes Sociales,Desktop,7.7,10,26,7,0,0,3,Sí,Express,82.8,27.6
1021,29,Femenino,Este,1139,Oro,Busqueda Organica,Movil,6.1,7,22,4,0,1,2,Sí,Estandar,64.09,32.05
1022,22,Femenino,Sur,1292,Oro,Busqueda Organica,Movil,17.2,12,3,6,0,0,6,Sí,Estandar,167.75,27.96
1023,42,Femenino,Sur,817,Oro,Anuncio Pago,Movil,6.4,7,19,5,0,0,4,Sí,Estandar,158.55,39.64
1024,42,Masculino,Oeste,60,Bronce,Busqueda Organica,Movil,3.9,4,20,1,0,1,3,No,Express,71.75,23.92
