CustomerID,Age,Gender,Region,CustomerSince_days,MembershipLevel,AcquisitionSource,DeviceType,TimeOnSite_min,PagesViewed,LastLogin_days,NumPurchases_lifetime,CustomerSupportInteractions,ReturnedItems_last_purchase,ItemsInCart,UsedDiscount,ShippingType,TotalPurchase_USD,AvgItemValue_USD
1001,46,Femenino,Sur,1446,Oro,Anuncio Pago,Desktop,16.9,14,20,8,0,0,6,Sí,Estandar,170.28,28.38
1002,28,Masculino,Oeste,1215,Oro,Busqueda Organica,Movil,9.8,7,35,7,0,0,5,Sí,Estandar,125.41,25.08
1003,50,Femenino,Sur,497,Plata,Busqueda Organica,Desktop,11.8,9,9,5,1,0,3,Sí,Express,83.43,27.81
1004,38,Masculino,Norte,1276,Oro,Busqueda Organica,Movil,16.7,12,14,8,0,1,5,Sí,Dia Siguiente,145.36,29.07
1005,35,Masculino,Sur,506,Plata,Email,Movil,10.1,7,19,3,1,0,4,Sí,Express,127.47,31.87
1006,19,Femenino,Este,184,Bronce,Anuncio Pago,Tablet,6.8,8,32,1,0,0,4,No,Estandar,81.39,20.35
1007,24,Masculino,Norte,695,Plata,Anuncio Pago,Desktop,18.3,22,40,3,0,0,4,Sí,Estandar,181.31,45.33
1008,18,Femenino,Este,1261,Oro,Redes Sociales,Movil,11.7,8,17,6,2,0,5,Sí,Estandar,126.59,25.32
1009,55,Femenino,Este,1119,Oro,Anuncio Pago,Movil,9.7,11,31,6,0,0,3,Sí,Estandar,130.06,43.35
1010,48,Masculino,Oeste,612,Plata,Busqueda Organica,Desktop,15.2,17,10,3,3,0,6,Sí,Estandar,118.31,19.72
1011,45,Masculino,Sur,544,Plata,Redes Sociales,Movil,7.1,8,4,3,0,0,2,Sí,Estandar,83.75,41.88
1012,46,Masculino,Sur,1358,Oro,Busqueda Organica,Movil,6.6,5,15,6,1,0,1,Sí,Express,99.02,99.02
1013,49,Femenino,Norte,1222,Oro,Busqueda Organica,Desktop,7.5,7,33,7,0,0,4,Sí,Estandar,108.36,27.09
1014,36,Femenino,Este,944,Oro,Busqueda Organica,Tablet,9.7,8,20,6,0,0,8,No,Estandar,209.69,26.21
1015,47,Femenino,Sur,1432,Oro,Redes Sociales,Desktop,19.7,17,7,7,1,0,10,Sí,Estandar,236.09,23.61
1016,44,Masculino,Este,1085,Plata,Redes Sociales,Movil,7.8,9,5,4,0,0,4,No,Express,131.45,32.86
1017,31,Masculino,Norte,739,Plata,Email,Movil,14.8,11,9,4,1,0,4,No,Estandar,113.16,28.29
1018,23,Masculino,Este,634,Plata,Anuncio Pago,Movil,10.6,8,44,4,2,0,3,Sí,Express,67.56,22.52
1019,29,Femenino,Este,624,Plata,Busqueda Organica,Desktop,11.3,13,13,5,0,0,6,No,Express,111.71,18.62
1020,60,Masculino,Sur,1308,Oro,Redes Sociales,Desktop,12.8,10,52,9,0,0,3,No,Estandar,141.82,47.27
1021,33,Femenino,Este,455,Plata,Anuncio Pago,Movil,7.3,7,3,2,0,0,3,Sí,Express,131.08,43.69
1022,38,Femenino,Oeste,921,Plata,Busqueda Organica,Desktop,10.3,9,7,4,0,0,0,No,Estandar,0,0
1023,36,Masculino,Sur,904,Oro,Busqueda Organica,Movil,4.3,4,18,6,1,1,3,Sí,Estandar,69.36,23.12
1024,30,Femenino,Norte,918,Oro,Redes Sociales,Desktop,25.5,18,9,6,1,0,2,Sí,Dia Siguiente,88.13,44.06
1025,41,Femenino,Sur,1289,Oro,Busqueda Organica,Movil,4.5,4,24,6,2,0,2,Sí,Estandar,67.4,33.7
1026,29,Masculino,Sur,519,Plata,Busqueda Organica,Movil,2.7,2,13,3,1,0,2,No,Estandar,79.8,39.9
1027,18,Femenino,Oeste,820,Oro,Email,Movil,15,11,18,5,0,1,6,Sí,Estandar,161.03,26.84
