CustomerID,Age,Gender,Region,CustomerSince_days,MembershipLevel,AcquisitionSource,DeviceType,TimeOnSite_min,PagesViewed,LastLogin_days,NumPurchases_lifetime,CustomerSupportInteractions,ReturnedItems_last_purchase,ItemsInCart,UsedDiscount,ShippingType,TotalPurchase_USD,AvgItemValue_USD
1001,34,Femenino,Sur,263,Bronce,Busqueda Organica,Desktop,16.4,13,43,1,0,0,6,No,Express,112.95,18.82
1002,18,Femenino,Este,1220,Plata,Redes Sociales,Movil,11.5,9,13,3,0,0,4,No,Estandar,112.51,28.13
1003,18,Femenino,Sur,161,Bronce,Redes Sociales,Movil,20.6,13,38,1,2,0,4,No,Estandar,155.17,38.79
1004,47,Masculino,Oeste,217,Plata,Anuncio Pago,Movil,6.1,5,16,3,2,0,7,Sí,Estandar,171.88,24.55
1005,49,Femenino,Sur,878,Plata,Redes Sociales,Movil,12.1,7,16,4,1,0,6,Sí,Estandar,163.01,27.17
1006,32,Femenino,Sur,741,Oro,Busqueda Organica,Desktop,17.1,13,14,7,1,0,3,Sí,Express,84.87,28.29
1007,37,Masculino,Norte,715,Oro,Anuncio Pago,Movil,10.4,10,9,6,0,0,5,Sí,Express,176.62,35.32
1008,23,Femenino,Este,699,Plata,Email,Desktop,9.6,8,6,4,1,0,4,Sí,Express,130.56,32.64
1009,42,Masculino,Norte,1406,Oro,Redes Sociales,Tablet,12.8,11,10,5,1,0,4,Sí,Express,125.75,31.44
1010,40,Masculino,Este,780,Oro,Busqueda Organica,Tablet,7.9,8,11,8,2,0,1,Sí,Express,84.06,84.06
1011,18,Femenino,Sur,290,Plata,Email,Movil,14.3,13,30,3,1,0,4,No,Estandar,115.11,28.78
1012,32,Femenino,Oeste,720,Plata,Anuncio Pago,Tablet,11.6,6,34,5,1,0,0,No,Estandar,0,0
1013,47,Femenino,Este,186,Bronce,Busqueda Organica,Movil,8.8,9,18,1,0,0,6,Sí,Express,171.37,28.56
1014,51,Femenino,Oeste,1458,Oro,Anuncio Pago,Movil,17.3,12,26,9,0,0,4,Sí,Express,131.59,32.9
1015,43,Femenino,Este,1038,Oro,Anuncio Pago,Movil,9.7,7,20,5,1,0,1,Sí,Estandar,145.07,145.07
1016,58,Femenino,Sur,212,Bronce,Busqueda Organica,Movil,2.7,2,26,1,2,0,4,Sí,Estandar,104.67,26.17
1017,26,Femenino,Sur,1209,Oro,Busqueda Organica,Movil,4.2,5,7,6,1,0,7,No,Estandar,162.1,23.16
1018,41,Femenino,Norte,10,Bronce,Email,Movil,8.7,13,11,1,0,0,3,No,Estandar,129.01,43
1019,48,Masculino,Norte,54,Bronce,Busqueda Organica,Tablet,10.3,13,9,1,1,1,6,Sí,Express,173.44,28.91
1020,59,Femenino,Oeste,1166,Oro,Busqueda Organica,Movil,8.9,8,43,4,0,0,2,Sí,Estandar,77.1,38.55
1021,23,Masculino,Sur,1299,Oro,Anuncio Pago,Tablet,6.5,4,22,8,1,1,5,Sí,Estandar,159.61,31.92
