CustomerID,Age,Gender,Region,CustomerSince_days,MembershipLevel,AcquisitionSource,DeviceType,TimeOnSite_min,PagesViewed,LastLogin_days,NumPurchases_lifetime,CustomerSupportInteractions,ReturnedItems_last_purchase,ItemsInCart,UsedDiscount,ShippingType,TotalPurchase_USD,AvgItemValue_USD
1001,26,Femenino,Oeste,320,Plata,Busqueda Organica,Movil,9.9,11,11,2,0,1,5,No,Estandar,127.12,25.42
1002,37,Femenino,Oeste,149,Bronce,Busqueda Organica,Movil,16.1,16,3,1,0,0,4,No,Estandar,138.84,34.71
1003,42,Femenino,Oeste,1411,Oro,Email,Desktop,21.7,16,6,8,1,1,9,Sí,Estandar,225.06,25.01
1004,59,Masculino,Norte,1009,Oro,Busqueda Organica,Movil,5.7,7,49,8,0,0,3,Sí,Estandar,152.17,50.72
1005,49,Femenino,Este,208,Plata,Busqueda Organica,Desktop,7.9,10,28,3,2,0,1,No,Estandar,76.44,76.44
1006,18,Masculino,Norte,205,Plata,Busqueda Organica,Movil,18.5,14,3,2,2,0,4,No,Express,162.07,40.52
1007,36,Masculino,Este,1358,Oro,Busqueda Organica,Desktop,15.8,11,12,8,1,0,2,Sí,Estandar,157.82,78.91
1008,18,Masculino,Oeste,60,Plata,Busqueda Organica,Movil,2.2,3,10,2,0,0,4,No,Dia Siguiente,137.67,34.42
1009,35,Femenino,Sur,345,Plata,Redes Sociales,Movil,9.9,8,41,3,0,0,3,No,Estandar,97.86,32.62
1010,43,Masculino,Sur,1074,Oro,Email,Desktop,15.9,15,25,7,1,0,5,Sí,Express,158.97,31.79
1011,42,No Binario,Norte,760,Oro,Email,Movil,14.7,11,15,5,1,0,2,No,Estandar,135.75,67.88
1012,57,Masculino,Sur,1255,Oro,Email,Desktop,11.3,12,20,8,1,0,8,Sí,Estandar,191.54,23.94
1013,52,No Binario,Sur,514,Plata,Anuncio Pago,Movil,6.7,8,32,2,1,0,1,Sí,Estandar,54,54
1014,42,Femenino,Sur,1230,Oro,Anuncio Pago,Desktop,4.2,4,19,5,0,1,3,Sí,Express,59.18,19.73
1015,49,Femenino,Sur,274,Bronce,Anuncio Pago,Tablet,12.3,13,7,1,0,0,2,No,Express,88.58,44.29
1016,23,Femenino,Sur,55,Bronce,Busqueda Organica,Movil,10.8,7,19,1,1,0,6,No,Estandar,167.6,27.93
1017,25,Femenino,Sur,763,Oro,Busqueda Organica,Movil,1.9,4,29,7,0,0,6,Sí,Estandar,205.89,34.31
1018,28,Masculino,Este,813,Plata,Busqueda Organica,Desktop,19.9,14,5,4,0,0,3,No,Express,118.66,39.55
1019,54,No Binario,Sur,175,Bronce,Redes Sociales,Tablet,8.6,9,15,1,0,0,3,No,Estandar,112.41,37.47
1020,43,Masculino,Sur,911,Plata,Email,Movil,9.1,11,6,4,0,0,1,No,Estandar,111.04,111.04
1021,53,Masculino,Sur,394,Plata,Redes Sociales,Desktop,26.3,18,13,2,1,0,5,Sí,Estandar,218.35,43.67
1022,43,Masculino,Oeste,1188,Oro,Redes Sociales,Desktop,11.6,13,11,8,1,0,1,Sí,Estandar,30.62,30.62
1023,53,Femenino,Norte,775,Oro,Anuncio Pago,Desktop,18.2,17,14,9,0,0,4,No,Estandar,183.37,45.84
1024,36,Femenino,Sur,1048,Oro,Busqueda Organica,Movil,6.5,5,19,8,1,0,5,Sí,Estandar,126.19,25.24
1025,48,Masculino,Oeste,424,Oro,Redes Sociales,Desktop,24.9,16,12,6,0,0,2,Sí,Estandar,127.1,63.55
1026,54,Masculino,Sur,1077,Oro,Busqueda Organica,Movil,12.4,9,14,7,0,0,2,Sí,Express,138.36,69.18
1027,48,Femenino,Norte,729,Plata,Busqueda Organica,Desktop,10.1,8,22,5,0,0,6,No,Estandar,191.44,31.91
1028,22,Masculino,Norte,924,Oro,Busqueda Organica,Desktop,11.4,18,2,6,0,0,3,Sí,Estandar,122.3,40.77
1029,51,Masculino,Norte,383,Oro,Busqueda Organica,Movil,9.3,8,67,8,2,1,5,No,Estandar,173.53,34.71
1030,42,Femenino,Este,790,Plata,Anuncio Pago,Desktop,22.5,15,12,2,0,0,6,Sí,Estandar,146.21,24.37
1031,42,Masculino,Norte,655,Plata,Anuncio Pago,Movil,10.8,8,12,5,0,1,3,Sí,Express,114.83,38.28
1032,54,Masculino,Norte,1431,Oro,Busqueda Organica,Desktop,11.4,10,18,10,0,0,2,No,Express,90.27,45.13
1033,38,Femenino,Norte,1191,Oro,Busqueda Organica,Movil,6.7,4,45,6,0,0,5,No,Estandar,153.02,30.6
1034,37,Masculino,Oeste,51,Bronce,Busqueda Organica,Tablet,1,5,17,1,0,1,3,No,Estandar,73.98,24.66
1035,31,Masculino,Este,125,Bronce,Busqueda Organica,Movil,6.7,5,15,1,0,0,6,No,Estandar,123.99,20.66
1036,62,No Binario,Este,635,Plata,Busqueda Organica,Tablet,13,8,21,3,0,0,5,No,Estandar,177.79,35.56
1037,57,Femenino,Norte,1020,Oro,Anuncio Pago,Movil,7.1,5,16,6,0,0,5,Sí,Express,154.83,30.97
1038,39,Masculino,Sur,180,Plata,Busqueda Organica,Movil,5.1,6,47,2,0,0,3,Sí,Estandar,86.78,28.93
1039,18,Masculino,Sur,783,Oro,Redes Sociales,Movil,8.2,6,2,6,0,0,8,No,Estandar,222.62,27.83
1040,53,No Binario,Oeste,1277,Platino,Anuncio Pago,Movil,7.5,6,33,12,0,1,2,Sí,Estandar,80.89,40.44
1041,47,Masculino,Este,738,Oro,Email,Movil,9.7,6,8,8,2,0,4,No,Dia Siguiente,175.62,43.91
1042,18,Femenino,Norte,447,Plata,Redes Sociales,Movil,5.8,8,15,3,1,1,6,No,Estandar,148.08,24.68
1043,26,Femenino,Sur,54,Plata,Busqueda Organica,Movil,7.4,11,7,2,0,0,3,Sí,Estandar,66.81,22.27
1044,59,Masculino,Oeste,805,Oro,Busqueda Organica,Tablet,17,10,15,7,0,0,6,Sí,Estandar,198.49,33.08
1045,57,Masculino,Norte,467,Plata,Redes Sociales,Movil,15.8,11,21,5,0,0,3,No,Dia Siguiente,132.86,44.29
1046,37,Masculino,Sur,1032,Oro,Anuncio Pago,Movil,24.2,17,7,9,1,0,4,No,Estandar,162.79,40.7
1047,36,Femenino,Norte,356,Plata,Anuncio Pago,Desktop,31.9,17,18,3,1,0,7,Sí,Estandar,195.18,27.88
1048,21,Femenino,Norte,89,Bronce,Anuncio Pago,Desktop,10.2,8,9,1,0,0,2,No,Express,141.38,70.69
1049,46,Masculino,Norte,1397,Oro,Email,Movil,7.5,6,41,7,0,0,2,Sí,Estandar,91.91,45.95
1050,18,Masculino,Oeste,578,Plata,Email,Desktop,14.6,15,2,4,0,0,4,Sí,Estandar,128.8,32.2
1051,47,Femenino,Sur,1031,Oro,Email,Movil,7.3,5,10,10,2,0,4,Sí,Estandar,159.55,39.89
1052,29,No Binario,Sur,1020,Oro,Busqueda Organica,Movil,8.4,7,13,9,1,0,8,Sí,Estandar,170.8,21.35
1053,20,Masculino,Sur,595,Plata,Busqueda Organica,Movil,11.2,12,9,3,0,0,8,Sí,Estandar,112.49,14.06
1054,38,Masculino,Oeste,225,Plata,Busqueda Organica,Movil,9.1,6,5,2,0,0,4,No,Express,160.74,40.19
1055,49,Femenino,Sur,1004,Plata,Email,Desktop,11.5,10,41,4,1,0,3,No,Estandar,130.8,43.6
1056,39,Femenino,Este,418,Plata,Anuncio Pago,Movil,11.1,10,25,3,0,0,7,No,Estandar,216.48,30.93
